_unit_id_,channel,trust,worker_id,country,region,city,emotion,tweet_id,tweet_body
314961272,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,82510137,Got chilly feet :( (I'm slyly tryna seem cute)
314961274,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,81991465,WX ALT: ...A SEVERE THUNDERSTORM WARNING REMAINS IN EFFECT UNTIL 145 AM EDT FOR SOUTH CENTRAL GASTON COUNTY IN THE... {link}
314961277,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,84051941,Idk y she got all this COLD air blowing out on the baby like this....
314961282,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,82511345,Ooooh I know its gone be 1671 degrees at that track meet friday and full of niggas
314961285,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,84314450,It's hot as fuck outside . If y'all going out put on extra deodorant
314961295,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,79188084,Get the goodies! *SOLD OUT Mojo Moxy Poppys* {link} Follow & RT: Mojo Moxy shoes are HOT! #winhotshoes #contest
314961299,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,82850992,"RT @mention: Three things about my flight: I can lay down across 3 seats just fine, it was freezing & I got to see this.  {link} ..."
314961300,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,84314858,VA drive carefully.  Hopefully the storm doesn't hit us too bad.  I'm good as long as the power stays on.
314961301,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,81213904,Weather expectations/reality {link}
314961307,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,82849021,Flash #flood warning in effect for parts of Long island due to tstorm. #SNE #weather #NYC  {link}
314961310,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,81995294,"Every day that I think about washing my car, I turn on the weather and it's supposed to rain. Like legit, EVERY single time."
314961313,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,82852227,Post Edited: La Crosse Technology Weather Direct WD-3308U-WAL 4 Day Internet Powered Wireless Forecaster {link}
314961315,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,82852328,Art In A Busy World: Sketching On Rainy Days. {link}
314961317,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,84049308,"Does it snow a lot in Idaho,Utah,Colorado and New Mexico in December? {link}"
314961324,gptbanks,0.6011,18465660,VNM,78,Da Nang,Tweet not related to weather condition,84308406,"False friends are like our shadow, keeping close to us while we walk in the sunshine, but leaving us the instant... {link}"
314961326,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,84030355,"I'll be at Shuckers - Wake Forest tonight, starting at 6:30! Fantastic weather for an evening on the patio!"
314961330,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,81213627,yay it's gonna storm! c:
314961334,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,81990225,#np snow money- bun b
314961337,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,79186569,"@mention HAPPY BIRTHDAY!!! You're planning on taking care of this whole rainy cloudy thing right? if not, i'll party in the rain with ya ;)"
314961345,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,82682153,"Playing euchre in a windy, sunburnt outside tourney drinking yoohoo, wearing zebra print sunglasses break this poker face."
314961346,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,80058771,You can plan for a change in the weather and time.
314961347,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,82679458,Arsenal blows. Weather is amazing. Neighbor bumpin music into the courtyard. Some baby screaming. #sunday
314961348,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,84314916,Shoutout to the sunshine this morning #EastSide #Tacoma
314961354,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,79188846,"@mention Oh wow, you had hail? We just got dark clouds passing overhead in southern NH. Now it is sunny and windy."
314961356,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,81174487,Perfect weather for a natural disaster. I thnk 2012 came early...
314961358,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,79186726,"I wish I had a girlfriend, this is perfect weather to get naked in."
314961360,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,81993695,RT @mention: ...even the weather in OKC is #thunder[ing]up
314961362,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,83271356,In Rhode Island and it's a beautiful sunny day!
314961363,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,80053403,#WEATHER: 8:52 pm C: 76.0F. Feels F. 29.76% Humidity. 17.3MPH Southeast Wind.
314961365,gptbanks,0.6011,18465660,VNM,78,Da Nang,Negative,82845874,RT @mention: RT @mention RT @mention: @mention check out this hot shit ---&gt; (cont) {link}
314961369,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,84312749,"RT @mention: RT @mention: BREAKING: Large, wedge tornado on the ground coming into Okla City LIVE on our weather blog {link} ..."
314961370,gptbanks,0.6011,18465660,VNM,78,Da Nang,Positive,84304985,"RT @mention: Weather Chanel cameraman turns away from recovery of body live, after EF4 tornado slams Joplin Missouri. CNN, MSNBC : ..."
314961376,gptbanks,0.6011,18465660,VNM,78,Da Nang,Neutral / author is just sharing information,84311591,"Just saw Snow White working at Lady Foot Locker, she was looking hot, seriously, she was the fairest of the mall"
314960382,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,82846118,Fire Weather Watch issued May 17 at 4:21PM CDT expiring May 19 at 9:00PM CDT by NWS Lubbock... {link}
314960384,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,82840144,Weekend Weather Causes Delays In I-270 Bridge Work  {link}
314960457,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,82681107,LIVE COVERAGE: Weather delays Amgen start until 1:15 pm {link}
314960480,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,82851968,Um I would like a powerade slush. Thank you. RT @mention: finna be on this #HappyHour flow at Sonic #yesyes
314960493,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,81171736,RT @mention: Freezing! O.o WeLoveSwift
314960497,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,80059221,"@mention Hi Five! I love Snow Patrol, so this is right up my street. I have it on repeat! {link}"
314960525,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,83257052,"If a storm picks up, lean into the wind instead of turning away from it if you want to keep balance"
314960603,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84318134,RT @mention: they just interrupted the emergency weather program with another emergency weather warning. TAKING OUR ASSES TO THE BATH ...
314960607,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,83268587,78.1F (Feels: 78.1F) - Humidity: 87% - Wind: 9.2mph NE - Gust: 13.0mph - Pressure: 1008.7mb (+0.5)  #weather {link}
314960622,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,82512916,"HUGE thunderstorm this morning! Rain..lots of it..(FINALLY) thunder, lightning.. the works.. Texas knows how to have a storm!"
314960623,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84050322,I just realized that I am probly the only person dumb enough to be Tweeting @mention IMDB info while stuck outside in a hail storm Lol
314960685,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,80056141,"Looks like sunshine all day. Although, I can't think of 1 outdoor concert in FL when it didn't rain. Bringing ponchos anyway #rockvillefest"
314960733,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,83258553,RT @mention Why does Lindsay Lohan hate Christmas? She's been in & out of rehab for dashing through the snow...LMMFAO
314960775,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,84311166,"@mention Hot Lyrics, Hot Beatz, No Deal? Get Your Music Out there with @mention"
314960782,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,80050064,Weather for Seattle    {link}
314960812,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,82837247,cold in here cold outside
314960814,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,79194489,@mention Yello!  Looking for the next Snow Patrol? I recommend this. I can't stop playing it! {link}
314960849,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,82680469,Anyone streaming video from the parks or resorts today? Looks like nice weather in WDW!
314960891,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,79187165,"This nice weather sure does bring out the ""best"" in blk folks lls"
314960942,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,81993820,"@mention Greeting! I love Snow Patrol, so this is right up my street. Hear them here:{link}"
314960946,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,84051273,Sundress weather is the best weather.
314960953,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,82673777,"so my moms going out tonight ^_^ ...with her ""hot date"" lmao"
314960955,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,81176504,"Video weather update, including Tornado Watch details: {link}"
314961003,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,82509298,"Well, FB friends, it was nice to see you all come outta the woodwork...see you next Spam storm!"
314961007,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84304741,@mention they got me goin out in this storm..riskin my life..just cause I can't afford to miss a day of class..smh!
314961015,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,82672977,The sunshine inspired our sun salutations this AM! Thank you Meg Faber & Flourish Yoga + wellbeing ~ Back Om Again... {link}
314961016,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,82679677,"How are you liking my outfit, my wife picked it out. It's a little chilly, I'll never let her do that again #Reds"
314961050,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,83255142,Sounds delightful! @mention RT: Can't wait to stroll on the beach and brain storm!
314961089,goldtasks,0.7167,18927389,VNM,78,Da Nang,Positive,79195829,First and last time walking to a class on Friday in Cornell. Thanks to the snow. #ItsMay
314961092,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84030784,Why did i wear this lil dress???? Im freezing in this airport. Damn.
314961108,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,84047381,On my way to celebrate the homie @mention's graduation. 2 degrees. 1 woman. #motivation
314961169,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,83271502,Hail storm-1 andrew-0
314961238,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84313204,- this house is beyond cold..feels like imm layin inside a freezer..can we please turn OFF the A.C.. #freezing
314961265,goldtasks,0.7167,18927389,VNM,78,Da Nang,Negative,84317743,@mention i hope!! i've been sick as a dog lately. fucking weather has me screwed up. :-(
314961289,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,84319834,"Local6: Mail Fail: When Deliveries Go Wrong: Through rain or shine, snow or sleet, the mail always gets delivere... {link}"
314961334,goldtasks,0.7167,18927389,VNM,78,Da Nang,Neutral / author is just sharing information,81990225,#np snow money- bun b
314960388,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,82852809,I hate this weather. Good day for a movie marathon though... Xmen! :D
314960410,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,81174165,"RT @mention: Tim Minchin Storm' rant animated using Adobe After Effects, Flash, Photoshop & a Wacom Cintiq - {link}"
314960447,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,81170146,It's 66 fucking degrees muthafucker it's hot... Time to get half naked :)
314960571,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,80053583,"For storm and flood water repair, call NextGen Restoration experts. {link}"
314960620,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,84317772,Severe Thunderstorm Warning for Camden and Miller County until 2:00pm. #MidMoWx
314960666,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Positive,81996415,"If tommorow is nice weather, that would be the first week all year with good weather every single day! &lt;3 it really is #spring"
314960770,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Positive,84050420,What a tease yesterday's nice weather was. .
314960814,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Positive,79194489,@mention Yello!  Looking for the next Snow Patrol? I recommend this. I can't stop playing it! {link}
314960823,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,84051178,"Italian toddler left by dad in hot car dies - Yahoo! News {link} #WTF? ALERT, #PullUp! #Get heads out of Winter Den! #HotNow!"
314960859,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Positive,83256366,The seattle sunshine is making me want to book a cruise.  Love sailing away from seattle when its sunny!!
314960862,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,81176650,"RT @mention: 84 deg. F and 3% humidity. Don't go playing with matches, kids. &gt; and forget the corduroys too.  #friction"
314960919,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,84049338,"RT @mention: SEVERE STORM WARNING SE MN  13 MILES NORTH OF WINDOM...AND MOVING NORTH AT 40 MPH {link} for HD weather ..."
314960924,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,81215835,RT @mention: #childhoodmemories Me @mention @mention @ Sunny Ballin on them niggas at Charles A. Green(Sumner Park)
314961058,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,83269935,#WEATHER:  4:56 pm : 70.0F. Feels F. 29.96% Humidity. 6.9MPH East Wind.
314961070,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,81991330,"YES! I hope this rain turns into a Thunderstorm....wait, are my car windows up!?"
314961111,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,81996080,#WEATHER:  8:52 pm : 63.0F. Feels 62F. 29.78% Humidity. 11.5MPH Southeast Wind.
314961182,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,82845308,"#Storm #Clouds at #Twilight  {link}  #Redmond #Oregon #Photography #RedGage"
314961216,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Negative,82511193,Ughhhhhh its so damn hot outside
314961255,giftcardgpt,0.5526,19415027,VNM,78,Da Nang,Neutral / author is just sharing information,83255088,"The weather forecast for this evening looks fabulous! Stop by tonight's LPYP ""Rock the Boat"" Party at Columbia Yac {link}"
314960387,clixsense,0.4391,12572470,IDN,,,Negative,81211801,@mention s friday at 6 at tha stadium ...if tha weather bad its gone be in tha gym at 3
314960391,clixsense,0.4391,12572470,IDN,,,Negative,83271279,"RT @mention: ""The storm is only that which authenticates your path"" -- @mention"
314960413,clixsense,0.4391,12572470,IDN,,,Negative,82510259,"In Florida, the hotter it is outside, the colder it is inside. Freezing at my desk today."
314960426,clixsense,0.4391,12572470,IDN,,,Positive,79189357,"Nothing says ""Happy Cinco de Mayo!"" like an AP test and a rainy day. #fail"
314960443,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82841006,Mmmmmm warm sunny afternoon on a patio! (@ The Tavern Tech Center) {link}
314960484,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84317392,"If you're in need of any huge logs or branches, there are plenty floating in the Yellowstone River right now. #rain #flooding #Billings"
314960498,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82516547,-_- To them doin these twitter bio's for the people gettin they doctorate degrees. Im tryna leave today sir
314960502,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82853149,Memphis weather is so bipolar!!!
314960559,clixsense,0.4391,12572470,IDN,,,Negative,82844934,I hate this bi-polar weather in san Antonio
314960586,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,80058226,Nature's Sunshine Products Reports First Quarter Financial Results {link}
314960589,clixsense,0.4391,12572470,IDN,,,Negative,80059118,@mention Yeah I was sick recently too. It's probably the weather or something.
314960601,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84312474,"Listening to KFOR-TV via Weather Channel -- they are reporting tornado is 1/2 mile wide, debris 1.5 miles around tornado"
314960607,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,83268587,78.1F (Feels: 78.1F) - Humidity: 87% - Wind: 9.2mph NE - Gust: 13.0mph - Pressure: 1008.7mb (+0.5)  #weather {link}
314960646,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84308267,RT @mention: My room is freezing
314960666,clixsense,0.4391,12572470,IDN,,,Positive,81996415,"If tommorow is nice weather, that would be the first week all year with good weather every single day! &lt;3 it really is #spring"
314960697,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,83269519,Photo: weather forecast for the #Rapture {link}
314960718,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84051300,#WEATHER:  12:52 am: 74.0F. Feels F. 30.03% Humidity. 5.8MPH Southeast Wind.
314960750,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82510064,84.2F (Feels: 89.9F) - Humidity: 67% - Wind: 15.2mph SSE - Gust: 20.6mph - Pressure: 1011.8mb (-0.2)  #weather {link}
314960761,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82847776,"A GATOR found on in jamestown, details at 7/10 plus sports and weather"
314960823,clixsense,0.4391,12572470,IDN,,,Negative,84051178,"Italian toddler left by dad in hot car dies - Yahoo! News {link} #WTF? ALERT, #PullUp! #Get heads out of Winter Den! #HotNow!"
314960846,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84306829,The vent next to the toliet in the guest bathroom provides for a perfect doo doo temp. #shittertwits
314960894,clixsense,0.4391,12572470,IDN,,,Positive,81176286,Such an awesome day out today. Gotta love sunny days.
314960895,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,83268737,"Hot off the presses! Check out the new issue of the Amadeus ""Prospectus"" newsletter. {link} #travelagent #traveltech"
314960902,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82517629,Special Weather Statement issued May 13 at 6:42PM EDT expiring May 13 at 9:45PM EDT by NWS Buffalo {link}... {link}
314960952,clixsense,0.4391,12572470,IDN,,,Negative,81215474,"Dateline: Elkhart Lake, WI - It's cloudy, chilly, rain in the forecast - perfect for manic depression. For testing a race car, not so much."
314961003,clixsense,0.4391,12572470,IDN,,,Positive,82509298,"Well, FB friends, it was nice to see you all come outta the woodwork...see you next Spam storm!"
314961013,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,81993643,"@mention maybe the spring humidity, bones expanding"
314961059,clixsense,0.4391,12572470,IDN,,,Positive,84306146,Sitting in deepsea world with a mixed slush puppy and a scone. :)
314961072,clixsense,0.4391,12572470,IDN,,,Negative,80058172,RT @mention: Oh goodie...finally warm enough for the neighborhood banshees to be out in the streets cryin about who's turn it is to  ...
314961081,clixsense,0.4391,12572470,IDN,,,Positive,79196168,@mention Oh.my.god. Sounds like a little bit of sunny Roses heaven!
314961148,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82841404,"#cltnews WBTV 3 News, Weather, Sports, and Traffic for Charlotte, NC-AptarGroup to ... - WBTV {link}"
314961149,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82837376,Vietnamese's ice coffee for this sunny noon. {link}
314961150,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,81991860,#NowPlaying Black and Blue by Miike Snow ;) ;)
314961186,clixsense,0.4391,12572470,IDN,,,Positive,83255051,Mostly sunny and 80 degrees saturday. Perfect weather for #preakness
314961194,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,81174459,"Partly Cloudy and 84 F at Stuart Powell Field Airport, KY The humidity is 40%. The heat index is 83.  Last Updated on M {link}"
314961197,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82840011,@mention @mention Tech Ops stated that the ticket is on hold until storm damage is repaired. No ETR yet.
314961244,clixsense,0.4391,12572470,IDN,,,Negative,81996764,Clothes fail. Packing for London weather was a mistake #Manchester
314961263,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,84048359,"73 and 87% humidity and it isn't even 6 a.m. This is Oklahoma's way of saying ""welcome home!"""
314961304,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82846910,"Scattered thunderstorms this afternoon, high 62 (17 C).  Low  51 (11 C) tonight."
314961308,clixsense,0.4391,12572470,IDN,,,Neutral / author is just sharing information,82840462,"@mention and a #happymonday 2 u too sweets. Im coolin, just at work tryin 2 stay warm. this bama weather is skidzo lol. what u doin?"
314960381,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,84314377,The slowest day ever !! And the weather makes it even worse !
314960383,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82843785,Im going to lunch early today.   The weather is nice outside so Im going to enjoy #metime somewhere pleasant :)
314960387,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,81211801,@mention s friday at 6 at tha stadium ...if tha weather bad its gone be in tha gym at 3
314960388,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,82852809,I hate this weather. Good day for a movie marathon though... Xmen! :D
314960392,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,83269583,in the house washing clothes on this rainy day #BORED
314960397,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82844735,"@mention the software queries say two-three ""link degrees"" of the articles. (ie James Burke has the link Science Historian which has...)"
314960417,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82510755,@mention Looking forward to your show tonight in Salt Lake City. The weather is supposed to be great. Hopefully you'll toss me a pick
314960422,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,80052652,For details about 2 Person Hot Tubs check out his latest web site about Hot Tub Chemicals. Posted in Spa and Med... {link}
314960456,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,84312991,Thinking the cloudy super cool weather is making me xtra sleepy 2day
314960472,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,80059939,It is literally pissing it down in sideways rain. I have nothing to protect me from this monstrous weather.
314960475,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,81172701,6 degrees of separation
314960476,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,81996945,@mention lol at Gary saying it to Storm. Hope the subtitles work for Celebrity Juice at 11pm....
314960480,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82851968,Um I would like a powerade slush. Thank you. RT @mention: finna be on this #HappyHour flow at Sonic #yesyes
314960483,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,81169556,@mention rrrrriiight who yu tellin idk weather to be mad or cry -__-
314960488,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,83255937,Palm Beach County Commission cites Sunshine Law concerns for dumping committee of local leaders.{link}
314960510,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,84320961,"Lance Berkman with a snow cone diving catch, yeah it happened"
314960511,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,82675630,"RT @mention: According to the weather on @mention 's phone, every day is going to be a muffin.  {link}"
314960520,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,82845290,Heavy Dust Storm Blankets Parts Of Chandler: A good sized dust storm blew through the east valley blanketing par... {link}
314960523,clixsense,0.5634,6737418,IND,19,Bangalore,I can't tell,82513136,Bear River's Quest for a 4-Peat Begins Saturday {link} - #snow #utah
314960527,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,83259127,pretty much addicted to Storm Warning right now...amazing song :)
314960530,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,84307329,Had a great weekend thanks to the sunny weather. Now I have to sit inside for 8 hours at work. Boo!
314960537,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,79186665,"Weather data at 06:30 AM. 42.5&#xB0;F, 92&#x25; humidity. Wind: 0.0 mph from the N. Rain: 0.00 in. NO CURRENT ADVISORIES"
314960541,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,84305046,Northern IN likely to go under a weather watch per SPC soon...details to come.
314960551,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,81176534,#WEATHER: 4:53 pm C: 84.0F. Feels F. 29.87% Humidity. 9.2MPH South Wind.
314960556,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,79187143,Slush explosion date with steph #bonding
314960561,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,80050271,@mention Here's hoping. :)  How's the weather there?  Did any of those toofans hit you a couple weeks back?
314960578,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,80059665,"Grateful for the sunny, warm weather. Perfect stroll on the beach with @mention. Photo: {link} #cannonbeach #getaway"
314960586,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,80058226,Nature's Sunshine Products Reports First Quarter Financial Results {link}
314960592,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,83254939,watching enter the dragon on this rainy rainy night then off to sleep
314960621,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,83268730,What Produces Pippa's Perfect Posterior? Find out the Secret! Plus: New Pics Of Pippa Looking Hot In Tight Jeans: {link}
314960625,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82515092,@mention I agree! Beautiful view. Mine was just walking through Cap Hill but the sunshine made it a nice walk home. Hope it stays.
314960628,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82853150,Need some warm Cappuccino on this ugly rainy day. (@ 7-Eleven) {link}
314960632,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,83269290,"Hope everyone is having better weather than we are here in New England.  Ugh, hope it stops raining sometime soon."
314960635,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,82512042,"Gardner WX 05/12/11 06:00 AM | 58F, 86&#x25; Humidity, Feels Like 58F | Alerts: NO CURRENT ADVISORIES | {link}"
314960637,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,84050868,"Me and katilyn chatting up the movie, walk outside.. OMG. Sprint to car. We don't like thunder storms. #mature"
314960639,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82672973,Happy Birthday #LeeSoonkyu :] sunny!
314960657,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,79187357,"RT @mention: Weather Geek alert... #NOAA shows La Nina weakening (Seattle peeps, looking good for summer!) {link}"
314960658,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,80059362,Nice day enjoy the sun and good weather cause I really not in the mood to work...
314960681,clixsense,0.5634,6737418,IND,19,Bangalore,Negative,84305417,A storm with quarter-sized hail is making the situation in Joplin even tougher {link}
314960685,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,80056141,"Looks like sunshine all day. Although, I can't think of 1 outdoor concert in FL when it didn't rain. Bringing ponchos anyway #rockvillefest"
314960694,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,84032624,"This mornin my kids were makin me crazy! Just now we found a dvd of them singin U R My Sunshine at ages 20 mos, 4 & 6 &lt;3 #myraptureplaylist"
314960697,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,83269519,Photo: weather forecast for the #Rapture {link}
314960699,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,82680253,"Day 2 DC: On the subway heading to the museums, weather is perfect, body not so much. This weeks walking is starting to kick my ass."
314960714,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,83269010,#WEATHER:  9:56 pm : 67.0F. Feels F. 29.83% Humidity. 11.5MPH Northeast Wind.
314960720,clixsense,0.5634,6737418,IND,19,Bangalore,Positive,83269499,"Waiting patiently for the electric car. Glorious day in Caithness, huge skies and plenty of sunshine..."
314960721,clixsense,0.5634,6737418,IND,19,Bangalore,Neutral / author is just sharing information,82838312,#WEATHER:  1:56 pm : 77.0F. Feels F. 29.96% Humidity. 11.5MPH South Wind.
