HP:0001263	retarded mental development	EXACT
HP:0001263	retarded psychomotor development	EXACT
HP:0001263	delayed developmental milestone	LEMMA
HP:0001263	delayed milestone	LEMMA
HP:0001263	developmental delay early childhood	LEMMA
HP:0001263	developmental delay global	LEMMA
HP:0001263	lack psychomotor development	LEMMA
HP:0001263	motor developmental delay	LEMMA
HP:0001264	spastic diplegia	EXACT
HP:0001265	hyporeflexia	EXACT
HP:0001265	decreased deep tendon reflexes	EXACT
HP:0001265	decreased tendon reflexes	EXACT
HP:0001265	depressed tendon reflexes	EXACT
HP:0001265	diminished deep tendon reflexes	EXACT
HP:0001265	decreased deep tendon reflex	LEMMA
HP:0001265	decreased tendon reflex	LEMMA
HP:0001265	depressed tendon reflex	LEMMA
HP:0001265	diminished deep tendon reflex	LEMMA
HP:0001266	choreoathetosis	EXACT
HP:0001266	choreoathetoid movements	EXACT
HP:0001266	choreoathetoid movement	LEMMA
HP:0001268	mental deterioration	EXACT
HP:0001268	cognitive decline	EXACT
HP:0001268	cognitive decline, progressive	EXACT
HP:0001268	intellectual deterioration	EXACT
HP:0001268	progressive cognitive decline	EXACT
HP:0001268	cognitive decline progressive	LEMMA
HP:0001269	hemiparesis	EXACT
HP:0001270	motor delay	EXACT
HP:0001270	delay in motor development	EXACT
HP:0001270	delayed early motor milestones	EXACT
HP:0001270	delayed motor development	EXACT
HP:0001270	delayed motor milestones	EXACT
HP:0001270	locomotor delay	EXACT
HP:0001270	motor developmental delay	EXACT
HP:0001270	motor developmental milestones not achieved	EXACT
HP:0001270	motor retardation	EXACT
HP:0001270	retarded motor development	EXACT
HP:0001270	delay motor development	LEMMA
HP:0001270	delayed early motor milestone	LEMMA
HP:0001270	delayed motor milestone	LEMMA
HP:0001270	motor developmental milestone achieved	LEMMA
HP:0001271	polyneuropathy	EXACT
HP:0001272	cerebellar atrophy	EXACT
HP:0001273	abnormality of the corpus callosum	EXACT
HP:0001273	abnormal corpus callosum	EXACT
HP:0001273	corpus callosum abnormality	EXACT
HP:0001273	abnormality corpus callosum	LEMMA
HP:0001274	agenesis of corpus callosum	EXACT
HP:0001274	absence of corpus callosum	EXACT
HP:0001274	absent corpus callosum	EXACT
HP:0001274	agenesis of the corpus callosum	EXACT
HP:0001274	callosal agenesis	EXACT
HP:0001274	corpus callosum agenesis	EXACT
HP:0001274	dysplastic or absent corpus callosum	EXACT
HP:0001274	agenesis corpus callosum	LEMMA
HP:0001274	absence corpus callosum	LEMMA
HP:0001274	dysplastic absent corpus callosum	LEMMA
HP:0001276	hypertonia	EXACT
HP:0001276	hypertonicity	EXACT
HP:0001276	increased muscle tone	EXACT
HP:0001278	orthostatic hypotension	EXACT
HP:0001278	postural hypotension	EXACT
HP:0001279	syncope	EXACT
HP:0001281	tetany	EXACT
HP:0001283	bulbar palsy	EXACT
HP:0001283	bulbar muscle weakness	EXACT
HP:0001283	bulbar palsies	EXACT
HP:0001283	bulbar weakness	EXACT
HP:0001284	areflexia	EXACT
HP:0001284	absent deep tendon reflexes	EXACT
HP:0001284	absent tendon reflexes	EXACT
HP:0001284	deep tendon reflexes absent	EXACT
HP:0001284	loss of deep tendon reflexes	EXACT
HP:0001284	absent deep tendon reflex	LEMMA
HP:0001284	absent tendon reflex	LEMMA
HP:0001284	deep tendon reflex absent	LEMMA
HP:0001284	loss deep tendon reflex	LEMMA
HP:0001285	spastic tetraparesis	EXACT
HP:0001285	spastic quadriparesis	EXACT
HP:0001287	meningitis	EXACT
HP:0001288	gait disturbance	EXACT
HP:0001288	abnormal gait	EXACT
HP:0001288	gait abnormalities	EXACT
HP:0001288	gait difficulties	EXACT
HP:0001288	gait disturbances	EXACT
HP:0001288	impaired gait	EXACT
HP:0001288	gait abnormality	LEMMA
HP:0001288	gait difficulty	LEMMA
HP:0001289	confusion	EXACT
HP:0001289	disorientation	EXACT
HP:0001290	generalized hypotonia	EXACT
HP:0001290	generalized muscular hypotonia	EXACT
HP:0001290	hypotonia, generalized	EXACT
HP:0001290	hypotonia generalized	LEMMA
HP:0001291	abnormality of the cranial nerves	EXACT
HP:0001291	cranial nerve disease	EXACT
HP:0001291	cranial nerve involvement	EXACT
HP:0001291	abnormality cranial nerve	LEMMA
HP:0001293	cranial nerve compression	EXACT
HP:0001297	stroke	EXACT
HP:0001297	cerebral vascular events	EXACT
HP:0001297	cerebrovascular accident	EXACT
HP:0001297	cerebral vascular event	LEMMA
HP:0001298	encephalopathy	EXACT
HP:0001300	parkinsonism	EXACT
HP:0001301	chronic sensorineural polyneuropathy	EXACT
HP:0001302	pachygyria	EXACT
HP:0001302	cerebral pachygyria	EXACT
HP:0001304	torsion dystonia	EXACT
HP:0001304	dystonia musculorum deformans	EXACT
HP:0001305	dandy-walker malformation	EXACT
HP:0001305	dandy-walker cyst	EXACT
HP:0001305	dandy-walker anomaly	EXACT
HP:0001305	dandywalker malformation	LEMMA
HP:0001305	dandywalker cyst	LEMMA
HP:0001305	dandywalker anomaly	LEMMA
HP:0001308	tongue fasciculations	EXACT
HP:0001308	tongue fasciculation	EXACT
HP:0001308	tongue fasciculations/fibrillations	EXACT
HP:0001308	tongue fasciculationsfibrillations	LEMMA
HP:0001310	dysmetria	EXACT
HP:0001311	abnormal nervous system electrophysiology	EXACT
HP:0001311	neurophysiologic abnormalities	EXACT
HP:0001311	neurophysiologic abnormality	EXACT
HP:0001312	giant somatosensory evoked potentials	EXACT
HP:0001312	giant somatosensory evoked potentials (seps)	EXACT
HP:0001312	giant somatosensory evoked potential	LEMMA
HP:0001312	giant somatosensory evoked potential sep	LEMMA
HP:0001315	reduced tendon reflexes	EXACT
HP:0001315	absent or decreased deep tendon reflexes	EXACT
HP:0001315	decreased to absent deep tendon reflexes	EXACT
HP:0001315	decreased/absent deep tendon reflexes	EXACT
HP:0001315	diminished or absent deep tendon reflexes	EXACT
HP:0001315	diminished or absent tendon reflexes	EXACT
HP:0001315	hypoactive to absent deep tendon reflexes	EXACT
HP:0001315	impaired tendon reflexes	EXACT
HP:0001315	reduced/absent deep tendon reflexes	EXACT
HP:0001315	weak or absent deep tendon reflexes	EXACT
HP:0001315	reduced tendon reflex	LEMMA
HP:0001315	absent decreased deep tendon reflex	LEMMA
HP:0001315	decreased absent deep tendon reflex	LEMMA
HP:0001315	decreasedabsent deep tendon reflex	LEMMA
HP:0001315	diminished absent deep tendon reflex	LEMMA
HP:0001315	diminished absent tendon reflex	LEMMA
HP:0001315	hypoactive absent deep tendon reflex	LEMMA
HP:0001315	impaired tendon reflex	LEMMA
HP:0001315	reducedabsent deep tendon reflex	LEMMA
HP:0001315	weak absent deep tendon reflex	LEMMA
HP:0001317	abnormality of the cerebellum	EXACT
HP:0001317	cerebellar abnormalities	EXACT
HP:0001317	cerebellar abnormality	EXACT
HP:0001317	cerebellar anomaly	EXACT
HP:0001317	cerebellar signs	EXACT
HP:0001317	abnormality cerebellum	LEMMA
HP:0001317	cerebellar sign	LEMMA
HP:0001319	neonatal hypotonia	EXACT
HP:0001319	hypotonia, in neonatal onset	EXACT
HP:0001319	hypotonia, neonatal	EXACT
HP:0001319	hypotonia neonatal onset	LEMMA
HP:0001319	neonatal onset hypotonia	LEMMA
HP:0001319	hypotonia neonatal	LEMMA
HP:0001320	cerebellar vermis hypoplasia	EXACT
HP:0001320	cerebellar vermal hypoplasia	EXACT
HP:0001320	hypoplasia of the cerebellar vermis	EXACT
HP:0001320	hypoplastic cerebellar vermis	EXACT
HP:0001320	hypoplasia cerebellar vermis	LEMMA
HP:0001321	cerebellar hypoplasia	EXACT
HP:0001321	congenital cerebellar hypoplasia	EXACT
HP:0001321	hypoplasia of cerebellum	EXACT
HP:0001321	hypoplastic cerebellum	EXACT
HP:0001321	hypoplasia cerebellum	LEMMA
HP:0001322	brain very small	EXACT
HP:0001322	brain small	LEMMA
HP:0001324	muscle weakness	EXACT
HP:0001324	muscular weakness	EXACT
HP:0001325	hypoglycemic coma	EXACT
HP:0001325	coma, hypoglycemic	EXACT
HP:0001325	hypoglycaemic coma	EXACT
HP:0001325	loss of consciousness due to hypoglycemia	EXACT
HP:0001325	coma hypoglycemic	LEMMA
HP:0001325	loss consciousness due hypoglycemia	LEMMA
HP:0001326	eeg with irregular generalized spike and wave complexes	EXACT
HP:0001326	eeg irregular generalized spike wave complex	LEMMA
HP:0001327	photomyoclonic seizures	EXACT
HP:0001327	photomyoclonic seizure	LEMMA
HP:0001328	specific learning disability	EXACT
HP:0001331	absent septum pellucidum	EXACT
HP:0001331	absence of septum pellucidum	EXACT
HP:0001331	absence of the septum pellucidum	EXACT
HP:0001331	agenesis of the septum pellucidum	EXACT
HP:0001331	absence septum pellucidum	LEMMA
HP:0001331	agenesis septum pellucidum	LEMMA
HP:0001332	dystonia	EXACT
HP:0001332	dystonic movements	EXACT
HP:0001332	dystonic movement	LEMMA
HP:0001334	communicating hydrocephalus	EXACT
HP:0001335	bimanual synkinesia	EXACT
HP:0001335	hand mirror movements	EXACT
HP:0001335	mirror hand movements	EXACT
HP:0001335	mirror movements	EXACT
HP:0001335	hand mirror movement	LEMMA
HP:0001335	mirror hand movement	LEMMA
HP:0001335	mirror movement	LEMMA
HP:0001336	myoclonus	EXACT
HP:0001336	myoclonic jerks	EXACT
HP:0001336	myoclonic jerk	LEMMA
HP:0001337	tremor	EXACT
HP:0001338	partial agenesis of the corpus callosum	EXACT
HP:0001338	corpus callosum agenesis, partial	EXACT
HP:0001338	partial agenesis of corpus callosum	EXACT
HP:0001338	partial corpus callosum agenesis	EXACT
HP:0001338	partial or complete agenesis of corpus callosum	EXACT
HP:0001338	partial to complete agenesis of corpus callosum	EXACT
HP:0001338	partial-total agenesis of corpus callosum	EXACT
HP:0001338	partial agenesis corpus callosum	LEMMA
HP:0001338	corpus callosum agenesis partial	LEMMA
HP:0001338	partial complete agenesis corpus callosum	LEMMA
HP:0001338	partialtotal agenesis corpus callosum	LEMMA
HP:0001339	lissencephaly	EXACT
HP:0001339	agyria	EXACT
HP:0001340	enhancement of the c-reflex	EXACT
HP:0001340	enhancement creflex	LEMMA
HP:0001341	olfactory lobe agenesis	EXACT
HP:0001341	olfactory lobe absence	EXACT
HP:0001342	cerebral hemorrhage	EXACT
HP:0001342	intracerebral hemorrhage	EXACT
HP:0001343	kernicterus	EXACT
HP:0001344	absent speech	EXACT
HP:0001344	absent speech development	EXACT
HP:0001344	lack of language development	EXACT
HP:0001344	lack of speech	EXACT
HP:0001344	no speech development	EXACT
HP:0001344	no speech or language development	EXACT
HP:0001344	lack language development	LEMMA
HP:0001344	lack speech	LEMMA
HP:0001344	speech development	LEMMA
HP:0001344	speech language development	LEMMA
HP:0001345	psychotic mentation	EXACT
HP:0001347	hyperreflexia	EXACT
HP:0001347	increased deep tendon reflexes	EXACT
HP:0001347	increased reflexes	EXACT
HP:0001347	increased deep tendon reflex	LEMMA
HP:0001347	increased reflex	LEMMA
HP:0001348	brisk reflexes	EXACT
HP:0001348	brisk reflex	LEMMA
HP:0001349	facial diplegia	EXACT
HP:0001349	bilateral facial palsy	EXACT
HP:0001349	bilateral facial weakness	EXACT
HP:0001349	facial paresis, bilateral	EXACT
HP:0001349	facial paresis bilateral	LEMMA
HP:0001349	bilateral facial paresis	LEMMA
HP:0001350	slurred speech	EXACT
HP:0001351	jerk-locked premyoclonus spikes	EXACT
HP:0001351	jerklocked premyoclonus spike	LEMMA
HP:0001355	megalencephaly	EXACT
HP:0001355	macrencephaly	EXACT
HP:0001357	plagiocephaly	EXACT
HP:0001357	rhomboid shaped cranium	EXACT
HP:0001357	rhomboid shaped skull	EXACT
HP:0001360	holoprosencephaly	EXACT
HP:0001360	single brain ventricle	EXACT
HP:0001361	nystagmus-induced head nodding	EXACT
HP:0001361	nystagmusinduced head nodding	LEMMA
HP:0001362	skull defect	EXACT
HP:0001363	craniosynostosis	EXACT
HP:0001363	craniosyostosis	EXACT
HP:0001363	early fusion of cranial sutures	EXACT
HP:0001363	premature closure of cranial sutures	EXACT
HP:0001363	premature fontanel closure	EXACT
HP:0001363	cranial suture synostosis	EXACT
HP:0001363	early fusion cranial suture	LEMMA
HP:0001363	premature closure cranial suture	LEMMA
HP:0001367	abnormal joint morphology	EXACT
HP:0001367	abnormality of the joints	EXACT
HP:0001367	anomaly of the joints	EXACT
HP:0001367	abnormality joint	LEMMA
HP:0001367	anomaly joint	LEMMA
HP:0001369	arthritis	EXACT
HP:0001370	rheumatoid arthritis	EXACT
HP:0001371	flexion contracture	EXACT
HP:0001371	contracture	EXACT
HP:0001371	flexion contractures	EXACT
HP:0001371	flexion contractures of joints	EXACT
HP:0001371	joint contracture	EXACT
HP:0001371	joint contractures	EXACT
HP:0001371	flexion contracture joint	LEMMA
HP:0001373	joint dislocation	EXACT
HP:0001373	dislocations	EXACT
HP:0001373	joint dislocations	EXACT
HP:0001373	recurrent joint dislocations	EXACT
HP:0001373	dislocation	LEMMA
HP:0001373	recurrent joint dislocation	LEMMA
HP:0001374	congenital hip dislocation	EXACT
HP:0001374	congenital dislocation of the hip	EXACT
HP:0001374	congenital dislocation of the hips	EXACT
HP:0001374	congenital hip anomaly	EXACT
HP:0001374	congenital hip dislocations	EXACT
HP:0001374	congenital dislocation hip	LEMMA
HP:0001376	limitation of joint mobility	EXACT
HP:0001376	decreased joint mobility	EXACT
HP:0001376	decreased mobility of joints	EXACT
HP:0001376	limited joint mobility	EXACT
HP:0001376	limited joint motion	EXACT
HP:0001376	limitation joint mobility	LEMMA
HP:0001376	decreased mobility joint	LEMMA
HP:0001377	limited elbow extension	EXACT
HP:0001377	decreased elbow extension	EXACT
HP:0001377	elbow limited extension	EXACT
HP:0001377	limitation of elbow extension	EXACT
HP:0001377	limited extension at elbows	EXACT
HP:0001377	limited forearm extension	EXACT
HP:0001377	restricted elbow extension	EXACT
HP:0001377	limitation elbow extension	LEMMA
HP:0001377	limited extension elbow	LEMMA
HP:0001379	degenerative joint disease	EXACT
HP:0001380	ligamentous laxity	EXACT
HP:0001380	joint ligamentous laxity	EXACT
HP:0001382	joint hypermobility	EXACT
HP:0001382	extensible joints	EXACT
HP:0001382	hyperextensible joints	EXACT
HP:0001382	increased mobility of joints	EXACT
HP:0001382	joint hyperextensibility	EXACT
HP:0001382	extensible joint	LEMMA
HP:0001382	hyperextensible joint	LEMMA
HP:0001382	increased mobility joint	LEMMA
HP:0001384	abnormality of the hip joint	EXACT
HP:0001384	abnormality hip joint	LEMMA
HP:0001385	hip dysplasia	EXACT
HP:0001385	congenital hip dysplasia	EXACT
HP:0001386	joint swelling	EXACT
HP:0001387	joint stiffness	EXACT
HP:0001387	joint stiffness (hands, shoulder, elbows, knees, and ankles)	EXACT
HP:0001387	mild joint stiffness	EXACT
HP:0001387	stiff joint	EXACT
HP:0001387	stiff joints	EXACT
HP:0001387	joint stiffness hand shoulder elbow knee ankle	LEMMA
HP:0001387	ankle knee elbow shoulder joint stiffness hand	LEMMA
HP:0001388	joint laxity	EXACT
HP:0001388	lax joints	EXACT
HP:0001388	loose-jointedness	EXACT
HP:0001388	loosejointedness	EXACT
HP:0001388	lax joint	LEMMA
HP:0001392	abnormality of the liver	EXACT
HP:0001392	liver abnormality	EXACT
HP:0001392	abnormality liver	LEMMA
HP:0001394	cirrhosis	EXACT
HP:0001394	hepatic cirrhosis	EXACT
HP:0001395	hepatic fibrosis	EXACT
HP:0001396	cholestasis	EXACT
HP:0001397	hepatic steatosis	EXACT
HP:0001397	fatty infiltration of liver	EXACT
HP:0001397	fatty liver	EXACT
HP:0001397	liver steatosis	EXACT
HP:0001397	steatosis	EXACT
HP:0001397	fatty infiltration liver	LEMMA
HP:0001399	hepatic failure	EXACT
HP:0001399	liver failure	EXACT
HP:0001400	hepatic abscesses due to immunodeficiency	EXACT
HP:0001400	hepatic abscess due immunodeficiency	LEMMA
HP:0001401	intrahepatic biliary dysgenesis	EXACT
HP:0001402	hepatocellular carcinoma	EXACT
HP:0001403	macrovesicular hepatic steatosis	EXACT
HP:0001403	macrovesicular steatosis	EXACT
HP:0001404	hepatocellular necrosis	EXACT
HP:0001404	hepatocellular loss	EXACT
HP:0001405	periportal fibrosis	EXACT
HP:0001406	intrahepatic cholestasis	EXACT
HP:0001407	hepatic cysts	EXACT
HP:0001407	hepatic cyst	LEMMA
HP:0001408	bile duct proliferation	EXACT
HP:0001408	proliferation of bile canaliculi	EXACT
HP:0001408	proliferation bile canaliculus	LEMMA
HP:0001409	portal hypertension	EXACT
HP:0001410	decreased liver function	EXACT
HP:0001410	liver dysfunction	EXACT
HP:0001412	enteroviral hepatitis	EXACT
HP:0001413	micronodular cirrhosis	EXACT
HP:0001414	microvesicular hepatic steatosis	EXACT
HP:0001414	microvesicular steatosis	EXACT
HP:0001417	x-linked inheritance	EXACT
HP:0001417	x-linked	EXACT
HP:0001417	xlinked inheritance	LEMMA
HP:0001417	xlinked	LEMMA
HP:0001419	x-linked recessive inheritance	EXACT
HP:0001419	x-linked recessive	EXACT
HP:0001419	xlinked recessive inheritance	LEMMA
HP:0001419	xlinked recessive	LEMMA
HP:0001421	abnormality of the musculature of the hand	EXACT
HP:0001421	abnormality musculature hand	LEMMA
HP:0001423	x-linked dominant inheritance	EXACT
HP:0001423	x-linked dominant	EXACT
HP:0001423	xlinked dominant inheritance	LEMMA
HP:0001423	xlinked dominant	LEMMA
HP:0001425	heterogeneous	EXACT
HP:0001425	genetic heterogeneity	EXACT
HP:0001425	heterogeneity	EXACT
HP:0001425	heterogeneity.	EXACT
HP:0001425	heterogeneous.	EXACT
HP:0001426	multifactorial inheritance	EXACT
HP:0001427	mitochondrial inheritance	EXACT
HP:0001427	mitochondrial	EXACT
HP:0001428	somatic mutation	EXACT
HP:0001430	abnormality of the calf musculature	EXACT
HP:0001430	abnormality of calf musculature	EXACT
HP:0001430	abnormality calf musculature	LEMMA
HP:0001433	hepatosplenomegaly	EXACT
HP:0001435	abnormality of the shoulder girdle musculature	EXACT
HP:0001435	abnormality of shoulder musculature	EXACT
HP:0001435	abnormality shoulder girdle musculature	LEMMA
HP:0001435	abnormality shoulder musculature	LEMMA
HP:0001436	abnormality of the foot musculature	EXACT
HP:0001436	abnormality foot musculature	LEMMA
HP:0001437	abnormality of the musculature of the lower limbs	EXACT
HP:0001437	abnormality musculature lower limb	LEMMA
HP:0001438	abnormality of the abdomen	EXACT
HP:0001438	abnormality abdomen	LEMMA
HP:0001440	metatarsal synostosis	EXACT
HP:0001440	fusion of metatarsals	EXACT
HP:0001440	synostosis involving metatarsal bones	EXACT
HP:0001440	fusion metatarsal	LEMMA
HP:0001440	synostosis involving metatarsal bone	LEMMA
HP:0001441	abnormality of the musculature of the thigh	EXACT
HP:0001441	abnormality musculature thigh	LEMMA
HP:0001442	somatic mosaicism	EXACT
HP:0001443	abnormality of the gluteal musculature	EXACT
HP:0001443	abnormality gluteal musculature	LEMMA
HP:0001444	autosomal dominant somatic cell mutation	EXACT
HP:0001445	abnormality of the hip-girdle musculature	EXACT
HP:0001445	abnormality hipgirdle musculature	LEMMA
HP:0001446	abnormality of the musculature of the upper limbs	EXACT
HP:0001446	abnormality musculature upper limb	LEMMA
HP:0001449	duplication of metatarsal bones	EXACT
HP:0001449	duplication metatarsal bone	LEMMA
HP:0001450	y-linked inheritance	EXACT
HP:0001450	ylinked inheritance	LEMMA
HP:0001452	autosomal dominant contiguous gene syndrome	EXACT
HP:0001454	abnormality of the upper arm	EXACT
HP:0001454	abnormality upper arm	LEMMA
HP:0001457	abnormality of the musculature of the upper arm	EXACT
HP:0001457	abnormality musculature upper arm	LEMMA
HP:0001459	1-3 toe syndactyly	EXACT
HP:0001459	13 toe syndactyly	LEMMA
HP:0001460	aplasia/hypoplasia involving the skeletal musculature	EXACT
HP:0001460	aplasiahypoplasia involving skeletal musculature	LEMMA
HP:0001464	aplasia/hypoplasia involving the shoulder musculature	EXACT
HP:0001464	aplasiahypoplasia involving shoulder musculature	LEMMA
HP:0001465	amyotrophy involving the shoulder musculature	EXACT
HP:0001465	amyotrophy involving shoulder musculature	LEMMA
HP:0001466	contiguous gene syndrome	EXACT
HP:0001467	aplasia/hypoplasia involving the musculature of the upper limbs	EXACT
HP:0001467	aplasiahypoplasia involving musculature upper limb	LEMMA
HP:0001468	aplasia/hypoplasia involving the musculature of the upper arm	EXACT
HP:0001468	aplasiahypoplasia involving musculature upper arm	LEMMA
HP:0001469	abnormality of the musculature of the pelvis	EXACT
HP:0001469	abnormality musculature pelvis	LEMMA
HP:0001470	sex-limited autosomal dominant	EXACT
HP:0001470	sexlimited autosomal dominant	LEMMA
HP:0001471	aplasia/hypoplasia of the musculature of the pelvis	EXACT
HP:0001471	aplasiahypoplasia musculature pelvis	LEMMA
HP:0001472	familial predisposition	EXACT
HP:0001473	metatarsal osteolysis	EXACT
HP:0001473	osteolysis involving metatarsal bones	EXACT
HP:0001473	osteolysis involving metatarsal bone	LEMMA
HP:0001474	sclerotic scapulae	EXACT
HP:0001474	sclerotic scapula	LEMMA
HP:0001475	male-limited autosomal dominant	EXACT
HP:0001475	malelimited autosomal dominant	LEMMA
HP:0001476	delayed closure of the anterior fontanelle	EXACT
HP:0001476	delayed closure anterior fontanel	EXACT
HP:0001476	delayed closure of anterior fontanelle	EXACT
HP:0001476	late closure of large anterior fontanel	EXACT
HP:0001476	persistent anterior fontanelle	EXACT
HP:0001476	delayed closure of the bregma sutures	EXACT
HP:0001476	late closure of anterior fontanelle	EXACT
HP:0001476	late closure of the bregma sutures	EXACT
HP:0001476	delayed closure anterior fontanelle	LEMMA
HP:0001476	late closure large anterior fontanel	LEMMA
HP:0001476	delayed closure bregma suture	LEMMA
HP:0001476	late closure anterior fontanelle	LEMMA
HP:0001476	late closure bregma suture	LEMMA
HP:0001477	compensatory chin elevation	EXACT
HP:0001477	compensatory head tilt/chin elevation	EXACT
HP:0001477	compensatory head tiltchin elevation	LEMMA
HP:0001480	freckling	EXACT
HP:0001482	subcutaneous nodule	EXACT
HP:0001483	eye poking	EXACT
HP:0001487	obsolete hypopigmented fundi	EXACT
HP:0001487	hypopigmented ocular fundus	EXACT
HP:0001487	obsolete hypopigmented fundus	LEMMA
HP:0001488	bilateral ptosis	EXACT
HP:0001489	vitreous detachment	EXACT
HP:0001491	congenital fibrosis of extraocular muscles	EXACT
HP:0001491	congenital fibrosis of extraocular muscles (cfeom)	EXACT
HP:0001491	congenital fibrosis of the extraocular muscles	EXACT
HP:0001491	congenital fibrosis extraocular muscle	LEMMA
HP:0001491	congenital fibrosis extraocular muscle cfeom	LEMMA
HP:0001492	axenfeld anomaly	EXACT
HP:0001493	falciform retinal fold	EXACT
HP:0001493	congenital retinal fold	EXACT
HP:0001495	carpal osteolysis	EXACT
HP:0001495	carpal bone osteolysis	EXACT
HP:0001498	carpal bone hypoplasia	EXACT
HP:0001498	hypoplasia of carpal bones	EXACT
HP:0001498	hypoplastic carpal bones	EXACT
HP:0001498	small carpal bones	EXACT
HP:0001498	small carpals	EXACT
HP:0001498	hypoplasia carpal bone	LEMMA
HP:0001498	hypoplastic carpal bone	LEMMA
HP:0001498	small carpal bone	LEMMA
HP:0001498	small carpal	LEMMA
HP:0001500	broad finger	EXACT
HP:0001500	broad fingers	EXACT
HP:0001500	wide fingers	EXACT
HP:0001500	wide finger	LEMMA
HP:0001501	6 metacarpals	EXACT
HP:0001501	6 metacarpal	LEMMA
HP:0001504	metacarpal osteolysis	EXACT
HP:0001504	metacarpals osteolysis	EXACT
HP:0001507	growth abnormality	EXACT
HP:0001507	abnormal growth	EXACT
HP:0001508	failure to thrive	EXACT
HP:0001508	postnatal failure to thrive	EXACT
HP:0001508	failure thrive	LEMMA
HP:0001508	postnatal failure thrive	LEMMA
HP:0001510	growth delay	EXACT
HP:0001510	delayed growth	EXACT
HP:0001510	growth deficiency	EXACT
HP:0001510	growth failure	EXACT
HP:0001510	growth retardation	EXACT
HP:0001510	poor growth	EXACT
HP:0001510	retarded growth	EXACT
HP:0001511	intrauterine growth retardation	EXACT
HP:0001511	in utero growth retardation	EXACT
HP:0001511	intrauterine growth failure	EXACT
HP:0001511	intrauterine growth restriction	EXACT
HP:0001511	intrauterine growth retardation (iugr)	EXACT
HP:0001511	intrauterine growth retardation, iugr	EXACT
HP:0001511	intrauterine retardation	EXACT
HP:0001511	prenatal growth deficiency	EXACT
HP:0001511	prenatal growth failure	EXACT
HP:0001511	prenatal growth retardation	EXACT
HP:0001511	prenatal onset growth retardation	EXACT
HP:0001511	prenatal-onset growth retardation	EXACT
HP:0001511	small for gestational age infant	EXACT
HP:0001511	utero growth retardation	LEMMA
HP:0001511	intrauterine growth retardation iugr	LEMMA
HP:0001511	iugr intrauterine growth retardation	LEMMA
HP:0001511	prenatalonset growth retardation	LEMMA
HP:0001511	small gestational age infant	LEMMA
HP:0001513	obesity	EXACT
HP:0001518	small for gestational age	EXACT
HP:0001518	birth weight less than 10th percentile	EXACT
HP:0001518	low birth weight	EXACT
HP:0001518	small gestational age	LEMMA
HP:0001518	birth weight le 10th percentile	LEMMA
HP:0001519	disproportionate tall stature	EXACT
HP:0001519	dolichostenomelia	EXACT
HP:0001519	marfanoid body habitus	EXACT
HP:0001519	marfanoid habitus	EXACT
HP:0001519	reduced upper-lower segment ratio	EXACT
HP:0001519	reduced upperlower segment ratio	LEMMA
HP:0001520	large for gestational age	EXACT
HP:0001520	birth weight > 90th percentile	EXACT
HP:0001520	birthweight > 90th percentile	EXACT
HP:0001520	fetal macrosomia	EXACT
HP:0001520	macrosomia	EXACT
HP:0001520	macrosomia, neonatal	EXACT
HP:0001520	large gestational age	LEMMA
HP:0001520	birth weight  90th percentile	LEMMA
HP:0001520	birthweight  90th percentile	LEMMA
HP:0001520	macrosomia neonatal	LEMMA
HP:0001520	neonatal macrosomia	LEMMA
HP:0001522	death in infancy	EXACT
HP:0001522	infantile death	EXACT
HP:0001522	lethal in infancy	EXACT
HP:0001522	death infancy	LEMMA
HP:0001522	lethal infancy	LEMMA
HP:0001525	severe failure to thrive	EXACT
HP:0001525	marked failure to thrive	EXACT
HP:0001525	severe postnatal failure to thrive	EXACT
HP:0001525	severe failure thrive	LEMMA
HP:0001525	marked failure thrive	LEMMA
HP:0001525	severe postnatal failure thrive	LEMMA
HP:0001528	hemihypertrophy	EXACT
HP:0001528	asymmetric limb hypertrophy	EXACT
HP:0001530	mild postnatal growth retardation	EXACT
HP:0001530	postnatal onset of mild growth retardation	EXACT
HP:0001530	postnatal onset mild growth retardation	LEMMA
HP:0001531	failure to thrive in infancy	EXACT
HP:0001531	failure to thrive in first year of life	EXACT
HP:0001531	failure thrive infancy	LEMMA
HP:0001531	failure thrive first year life	LEMMA
HP:0001533	slender build	EXACT
HP:0001533	asthenic habitus	EXACT
HP:0001537	umbilical hernia	EXACT
HP:0001537	umbilical hernias	EXACT
HP:0001538	protuberant abdomen	EXACT
HP:0001538	abdominal protuberance	EXACT
HP:0001539	omphalocele	EXACT
HP:0001539	omphalocoele	EXACT
HP:0001540	diastasis recti	EXACT
HP:0001540	diastasis rectus	LEMMA
HP:0001541	ascites	EXACT
HP:0001543	gastroschisis	EXACT
HP:0001544	prominent umbilicus	EXACT
HP:0001545	anteriorly placed anus	EXACT
HP:0001545	anteriorly displaced anus	EXACT
HP:0001545	anus anteposition	EXACT
HP:0001547	abnormality of the rib cage	EXACT
HP:0001547	abnormality rib cage	LEMMA
HP:0001548	overgrowth	EXACT
HP:0001549	abnormality of the ileum	EXACT
HP:0001549	abnormality ileum	LEMMA
HP:0001551	abnormality of the umbilicus	EXACT
HP:0001551	abnormal umbilicus	EXACT
HP:0001551	abnormality umbilicus	LEMMA
HP:0001552	barrel-shaped chest	EXACT
HP:0001552	barrel chest	EXACT
HP:0001552	barrelshaped chest	LEMMA
HP:0001555	asymmetry of the thorax	EXACT
