person1	person2	label
fe5ea740-ce27-4088-8ef6-131e2705caaf::span:2000:2019	fe5ea740-ce27-4088-8ef6-131e2705caaf::span:2293:2304	-1
0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:2951:2963	0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:2884:2891	-1
7b255fc1-a256-4569-bb70-bf81eed8eda0::span:885:890	7b255fc1-a256-4569-bb70-bf81eed8eda0::span:965:978	-1
97a66231-bc44-443e-be35-485d82528d2f::span:17:27	97a66231-bc44-443e-be35-485d82528d2f::span:322:332	-1
ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:5883:5895	ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:5814:5816	-1
2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:4394:4403	2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:4585:4588	-1
88e81910-0e62-49f8-bae6-3079745e8eeb::span:246:258	88e81910-0e62-49f8-bae6-3079745e8eeb::span:43:55	-1
12a9114a-61e0-4a92-8818-f7000f82297c::span:334:337	12a9114a-61e0-4a92-8818-f7000f82297c::span:291:296	-1
63d7922b-ba07-47d2-88c1-06431c7302a9::span:7403:7412	63d7922b-ba07-47d2-88c1-06431c7302a9::span:7505:7511	-1
a4056dad-ac4b-46c2-870d-71b32e35796a::span:1635:1638	a4056dad-ac4b-46c2-870d-71b32e35796a::span:1511:1515	-1
3ac43fd7-5125-48c3-b944-80741004e326::span:2208:2212	3ac43fd7-5125-48c3-b944-80741004e326::span:2136:2142	-1
ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:5067:5079	ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:5025:5028	-1
2e392e79-c418-4450-8c10-d75317c63316::span:270:283	2e392e79-c418-4450-8c10-d75317c63316::span:0:13	-1
65452561-5afe-4a22-a1df-5b0a2bd80603::span:1106:1119	65452561-5afe-4a22-a1df-5b0a2bd80603::span:880:886	-1
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2729:2734	18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:2721:2723	-1
80735fd0-91b7-4a53-9eea-14b6831beea3::span:1073:1077	80735fd0-91b7-4a53-9eea-14b6831beea3::span:1083:1086	-1
746c66c9-76c2-41d6-b0cb-859feb432947::span:477:479	746c66c9-76c2-41d6-b0cb-859feb432947::span:761:765	-1
e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4563:4573	e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:4579:4592	1
954613a9-b3f9-4ebd-8335-913227553c29::span:884:892	954613a9-b3f9-4ebd-8335-913227553c29::span:907:917	1
50a663f6-ea11-4ddc-b1db-f12c75287bff::span:1931:1934	50a663f6-ea11-4ddc-b1db-f12c75287bff::span:2081:2099	-1
452aeae8-751c-4cec-8302-7d81cdc6b55a::span:6611:6622	452aeae8-751c-4cec-8302-7d81cdc6b55a::span:6637:6646	-1
2e392e79-c418-4450-8c10-d75317c63316::span:2562:2573	2e392e79-c418-4450-8c10-d75317c63316::span:2875:2884	-1
0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:1593:1608	0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:1475:1478	-1
daeb4cc3-95d9-4eb6-806f-ee6a0c28c07d::span:15:18	daeb4cc3-95d9-4eb6-806f-ee6a0c28c07d::span:106:116	1
c6a853a3-960e-4857-b048-abb692d1b2cc::span:4829:4840	c6a853a3-960e-4857-b048-abb692d1b2cc::span:4650:4660	-1
0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:2028:2036	0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:1475:1478	-1
0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:6423:6427	0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:6500:6505	-1
63d7922b-ba07-47d2-88c1-06431c7302a9::span:1643:1655	63d7922b-ba07-47d2-88c1-06431c7302a9::span:1627:1637	-1
72e1dfb2-fa64-41ed-a84d-8f2d0bc8f95b::span:5537:5549	72e1dfb2-fa64-41ed-a84d-8f2d0bc8f95b::span:5646:5657	-1
c046b67b-3324-4dd5-a5f5-c73725ecb389::span:943:954	c046b67b-3324-4dd5-a5f5-c73725ecb389::span:972:974	1
f25bae72-a7a2-440d-a903-b5be994bad5e::span:2311:2313	f25bae72-a7a2-440d-a903-b5be994bad5e::span:2327:2329	-1
0b6f824b-20e3-4260-945f-9df78013a6de::span:4759:4769	0b6f824b-20e3-4260-945f-9df78013a6de::span:4825:4840	-1
d567cabb-a65f-426f-a283-a7008e00a75e::span:6655:6666	d567cabb-a65f-426f-a283-a7008e00a75e::span:6469:6473	-1
daeb4cc3-95d9-4eb6-806f-ee6a0c28c07d::span:510:521	daeb4cc3-95d9-4eb6-806f-ee6a0c28c07d::span:489:494	-1
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:5151:5159	c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:5196:5202	-1
d925621f-5004-4a55-8122-f5da4865a483::span:6231:6236	d925621f-5004-4a55-8122-f5da4865a483::span:5996:6001	-1
37dbc698-0b6e-4fce-a417-16c55020e916::span:1805:1810	37dbc698-0b6e-4fce-a417-16c55020e916::span:1567:1571	-1
48355563-37ab-4fb8-9525-4762d6be7fc8::span:8385:8397	48355563-37ab-4fb8-9525-4762d6be7fc8::span:8057:8062	-1
9cc94852-697c-4164-9901-8ed3e1574bc3::span:9438:9440	9cc94852-697c-4164-9901-8ed3e1574bc3::span:9415:9419	-1
416228c4-81cb-4e38-8c4c-5ca61e385055::span:4028:4041	416228c4-81cb-4e38-8c4c-5ca61e385055::span:3962:3976	-1
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:488:501	1f87433d-31b2-4a5e-848c-521c1cbf5567::span:372:381	-1
e41768e8-7b0e-4b3f-b373-69087ebfef44::span:781:805	e41768e8-7b0e-4b3f-b373-69087ebfef44::span:1027:1031	-1
5de25cfd-d507-4e08-b3ab-c3d5cf1c5595::span:1990:1997	5de25cfd-d507-4e08-b3ab-c3d5cf1c5595::span:1932:1945	-1
8c45cd4c-b14a-4218-a365-08900b1ce8d3::span:1997:2009	8c45cd4c-b14a-4218-a365-08900b1ce8d3::span:2015:2019	-1
78b0b734-c75b-4e25-8770-bf55725ad231::span:112:120	78b0b734-c75b-4e25-8770-bf55725ad231::span:135:147	-1
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3537:3541	2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:3395:3397	-1
9f22b850-7b8f-4315-9281-258c9c8e90a2::span:643:655	9f22b850-7b8f-4315-9281-258c9c8e90a2::span:604:610	-1
7b255fc1-a256-4569-bb70-bf81eed8eda0::span:2015:2020	7b255fc1-a256-4569-bb70-bf81eed8eda0::span:1982:1992	-1
6fa2aa71-ea63-4bbf-be57-abb6e52423ce::span:4066:4074	6fa2aa71-ea63-4bbf-be57-abb6e52423ce::span:4040:4048	-1
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2550:2555	c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2453:2461	-1
d925621f-5004-4a55-8122-f5da4865a483::span:7839:7843	d925621f-5004-4a55-8122-f5da4865a483::span:7633:7638	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2210:2226	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2184:2190	-1
47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:8853:8867	47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:8825:8839	-1
0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:2240:2245	0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:2185:2189	-1
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4236:4246	2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4103:4107	-1
f27175a5-e57f-4931-bb8b-85fa9948b89e::span:112:122	f27175a5-e57f-4931-bb8b-85fa9948b89e::span:0:17	-1
ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:2862:2865	ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:2798:2813	-1
d567cabb-a65f-426f-a283-a7008e00a75e::span:11227:11231	d567cabb-a65f-426f-a283-a7008e00a75e::span:11180:11184	-1
c5c8d9a7-ca0d-4b34-b2be-5050f230bf66::span:3754:3758	c5c8d9a7-ca0d-4b34-b2be-5050f230bf66::span:3883:3895	-1
4f5803d9-4678-4301-aa08-50bfdec08ece::span:361:374	4f5803d9-4678-4301-aa08-50bfdec08ece::span:203:213	-1
d925621f-5004-4a55-8122-f5da4865a483::span:3663:3675	d925621f-5004-4a55-8122-f5da4865a483::span:3567:3572	-1
97a66231-bc44-443e-be35-485d82528d2f::span:816:824	97a66231-bc44-443e-be35-485d82528d2f::span:767:782	-1
75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:33:42	75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:205:221	-1
d567cabb-a65f-426f-a283-a7008e00a75e::span:9546:9550	d567cabb-a65f-426f-a283-a7008e00a75e::span:9674:9678	-1
78b0b734-c75b-4e25-8770-bf55725ad231::span:288:300	78b0b734-c75b-4e25-8770-bf55725ad231::span:241:252	-1
822d4f7f-e420-4987-9fab-92b0686d65d6::span:636:643	822d4f7f-e420-4987-9fab-92b0686d65d6::span:560:574	-1
f68b0454-d743-4e2c-9b95-44fb55838140::span:1225:1231	f68b0454-d743-4e2c-9b95-44fb55838140::span:1241:1249	-1
97ad922e-90dd-40cf-9707-750b2e1f0cf0::span:3070:3076	97ad922e-90dd-40cf-9707-750b2e1f0cf0::span:3327:3333	-1
9919a7a4-9f22-4f6f-8faa-624e6d87db1d::span:1590:1595	9919a7a4-9f22-4f6f-8faa-624e6d87db1d::span:1446:1449	-1
d55b97b4-a758-4bf3-b7e1-ffc3e03d1406::span:68:77	d55b97b4-a758-4bf3-b7e1-ffc3e03d1406::span:216:229	-1
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:498:513	de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:625:635	-1
6fa2aa71-ea63-4bbf-be57-abb6e52423ce::span:4855:4857	6fa2aa71-ea63-4bbf-be57-abb6e52423ce::span:4770:4778	-1
355137fd-21b3-426e-a87e-1c81b0f5326b::span:2468:2471	355137fd-21b3-426e-a87e-1c81b0f5326b::span:2446:2454	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1791:1803	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1777:1785	-1
3dd73904-2a83-4123-a763-02cbf031762e::span:5072:5075	3dd73904-2a83-4123-a763-02cbf031762e::span:5153:5163	-1
a587afeb-715c-44ee-bdef-75f61cb7c6e8::span:1108:1117	a587afeb-715c-44ee-bdef-75f61cb7c6e8::span:1056:1070	-1
3f1717cc-eea1-442b-a0cc-bcd884d00496::span:976:988	3f1717cc-eea1-442b-a0cc-bcd884d00496::span:1034:1043	-1
c274f1ea-1824-4ae0-b94c-6febf43f6be9::span:93:99	c274f1ea-1824-4ae0-b94c-6febf43f6be9::span:223:231	-1
46293950-dc62-408f-944c-369a51a05e40::span:2049:2057	46293950-dc62-408f-944c-369a51a05e40::span:2077:2087	-1
dd13a714-c773-466e-9caf-a0d6ce3193c7::span:321:328	dd13a714-c773-466e-9caf-a0d6ce3193c7::span:372:377	-1
f73ca03b-96ba-4570-b101-7925a7a00476::span:3580:3605	f73ca03b-96ba-4570-b101-7925a7a00476::span:3389:3392	-1
f52e3820-e287-4c73-b78c-38cc73f02a1c::span:1723:1737	f52e3820-e287-4c73-b78c-38cc73f02a1c::span:1743:1757	-1
626c6478-e6f5-4da1-af93-b0d177241dee::span:3661:3672	626c6478-e6f5-4da1-af93-b0d177241dee::span:3586:3592	-1
bd43aacf-2b13-40fa-bd9d-e08a3f26d89d::span:972:985	bd43aacf-2b13-40fa-bd9d-e08a3f26d89d::span:1070:1073	-1
fa57ed95-ef74-4909-b0bf-528147d59d21::span:2681:2705	fa57ed95-ef74-4909-b0bf-528147d59d21::span:2663:2675	-1
40cb15fa-0186-4868-a5b7-eb2fc6a317cf::span:115:123	40cb15fa-0186-4868-a5b7-eb2fc6a317cf::span:250:254	-1
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1505:1512	18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1555:1568	-1
75e2db20-5336-4bf9-b745-017c146abb1a::span:2609:2612	75e2db20-5336-4bf9-b745-017c146abb1a::span:2826:2833	-1
dc42983e-3571-4e9d-89dc-a14c5b0c1b94::span:1422:1426	dc42983e-3571-4e9d-89dc-a14c5b0c1b94::span:1127:1139	-1
d8387cae-ab43-4797-aa61-af093375e6b3::span:1823:1837	d8387cae-ab43-4797-aa61-af093375e6b3::span:1883:1894	-1
0b6f824b-20e3-4260-945f-9df78013a6de::span:2903:2911	0b6f824b-20e3-4260-945f-9df78013a6de::span:3063:3067	-1
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1709:1723	18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1835:1839	-1
ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:11206:11218	ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:11168:11173	-1
c4a07f81-a8c9-4e86-a87c-16144381a6fb::span:118:129	c4a07f81-a8c9-4e86-a87c-16144381a6fb::span:104:112	-1
822d4f7f-e420-4987-9fab-92b0686d65d6::span:814:828	822d4f7f-e420-4987-9fab-92b0686d65d6::span:834:845	-1
c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4122:4127	c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4083:4094	-1
abc028f4-6e8c-4178-8b18-07f08fb946af::span:1398:1402	abc028f4-6e8c-4178-8b18-07f08fb946af::span:1673:1677	-1
96d44af1-780b-460d-8a99-c9464145a678::span:797:806	96d44af1-780b-460d-8a99-c9464145a678::span:556:569	-1
9ddfaff6-ba2a-4764-b0c6-efb05f6fce9c::span:520:532	9ddfaff6-ba2a-4764-b0c6-efb05f6fce9c::span:503:514	-1
aa4747c2-f9d0-4514-8259-8ac97cfefa99::span:921:941	aa4747c2-f9d0-4514-8259-8ac97cfefa99::span:1063:1074	-1
f34288b5-316c-467c-be60-d2afea34506b::span:1098:1103	f34288b5-316c-467c-be60-d2afea34506b::span:1051:1055	-1
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2941:2952	c24931e6-be98-4056-ae2d-ab91fe5a2514::span:2912:2927	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1764:1774	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1777:1785	-1
97a66231-bc44-443e-be35-485d82528d2f::span:3088:3097	97a66231-bc44-443e-be35-485d82528d2f::span:3056:3066	-1
4a2b3078-843c-4956-aa50-3fca0ff4639b::span:581:586	4a2b3078-843c-4956-aa50-3fca0ff4639b::span:51:61	-1
bf3a5294-6ccf-4649-a3f3-b9a6cd0aa5f1::span:1590:1594	bf3a5294-6ccf-4649-a3f3-b9a6cd0aa5f1::span:1576:1578	1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1831:1838	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:1777:1785	-1
0a82b8cd-f6b3-4a4f-a55d-851b8a73459d::span:582:597	0a82b8cd-f6b3-4a4f-a55d-851b8a73459d::span:573:576	-1
27572bad-54fe-45a7-b072-c9f809cd2a3f::span:484:501	27572bad-54fe-45a7-b072-c9f809cd2a3f::span:575:579	-1
74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:5724:5729	74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:5753:5756	-1
8c45cd4c-b14a-4218-a365-08900b1ce8d3::span:2408:2412	8c45cd4c-b14a-4218-a365-08900b1ce8d3::span:2341:2343	-1
b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1775:1780	b7452984-5488-43c0-a9f8-b1cc9f91ac36::span:1646:1652	-1
ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:11558:11567	ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:11855:11863	-1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:3037:3043	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:2585:2601	-1
52361b48-1165-473b-be96-70714378533c::span:627:636	52361b48-1165-473b-be96-70714378533c::span:483:495	-1
746c66c9-76c2-41d6-b0cb-859feb432947::span:543:549	746c66c9-76c2-41d6-b0cb-859feb432947::span:505:509	-1
452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3206:3213	452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3293:3308	-1
e16a971f-23ce-42e4-81df-b2386126f8b3::span:1231:1244	e16a971f-23ce-42e4-81df-b2386126f8b3::span:1191:1204	-1
822d4f7f-e420-4987-9fab-92b0686d65d6::span:636:643	822d4f7f-e420-4987-9fab-92b0686d65d6::span:720:726	-1
fdf355ec-610f-4afd-b8ae-6bea9253b3a6::span:0:11	fdf355ec-610f-4afd-b8ae-6bea9253b3a6::span:44:61	1
ab34a249-b6cf-4092-9349-c2ab3ba80001::span:2566:2576	ab34a249-b6cf-4092-9349-c2ab3ba80001::span:2605:2613	-1
d925621f-5004-4a55-8122-f5da4865a483::span:9217:9222	d925621f-5004-4a55-8122-f5da4865a483::span:9205:9211	-1
e971d410-0af4-4c99-bb96-fb3af179e0c0::span:1071:1076	e971d410-0af4-4c99-bb96-fb3af179e0c0::span:1209:1214	-1
ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:12981:12995	ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:13326:13330	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:3192:3204	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:3165:3175	-1
129ff47c-684f-4cb9-a90b-938b5c1c60d9::span:2172:2175	129ff47c-684f-4cb9-a90b-938b5c1c60d9::span:2166:2169	-1
fa57ed95-ef74-4909-b0bf-528147d59d21::span:1285:1291	fa57ed95-ef74-4909-b0bf-528147d59d21::span:1511:1523	-1
ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:12981:12995	ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:13195:13207	-1
f98299c3-6d75-4144-89f0-8fb034f9a008::span:78:96	f98299c3-6d75-4144-89f0-8fb034f9a008::span:410:421	-1
b5b038c0-f631-496e-bcdb-7895d4d4546c::span:6938:6943	b5b038c0-f631-496e-bcdb-7895d4d4546c::span:6089:6094	-1
e6307d27-db6b-4d6c-b67d-0bd4d9647e69::span:392:399	e6307d27-db6b-4d6c-b67d-0bd4d9647e69::span:405:412	1
37dbc698-0b6e-4fce-a417-16c55020e916::span:17276:17282	37dbc698-0b6e-4fce-a417-16c55020e916::span:17214:17220	-1
446dabfd-6947-4275-8423-48d8917123a4::span:1012:1029	446dabfd-6947-4275-8423-48d8917123a4::span:1377:1384	-1
5e8ee5fd-87f7-49c8-a95c-97fe26b1bf04::span:1757:1761	5e8ee5fd-87f7-49c8-a95c-97fe26b1bf04::span:1620:1626	-1
b4030a99-77a6-4d57-a8ff-009ed1c919db::span:3901:3912	b4030a99-77a6-4d57-a8ff-009ed1c919db::span:3836:3851	-1
b4c1fed5-c737-4900-ac62-3f1dab72ace4::span:414:431	b4c1fed5-c737-4900-ac62-3f1dab72ace4::span:543:559	-1
8d08a7ad-3e8f-4356-8b0d-fe1c2401d487::span:8018:8030	8d08a7ad-3e8f-4356-8b0d-fe1c2401d487::span:8033:8041	-1
75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:171:177	75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:205:221	-1
3f1717cc-eea1-442b-a0cc-bcd884d00496::span:1701:1705	3f1717cc-eea1-442b-a0cc-bcd884d00496::span:1658:1661	-1
3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:1008:1013	3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:1213:1225	-1
0c06d783-ba19-4bbb-ab0e-87ad327ae49b::span:1140:1145	0c06d783-ba19-4bbb-ab0e-87ad327ae49b::span:945:950	-1
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:348:361	1f87433d-31b2-4a5e-848c-521c1cbf5567::span:372:381	-1
0b6f824b-20e3-4260-945f-9df78013a6de::span:4825:4840	0b6f824b-20e3-4260-945f-9df78013a6de::span:5062:5067	-1
8d08a7ad-3e8f-4356-8b0d-fe1c2401d487::span:6587:6595	8d08a7ad-3e8f-4356-8b0d-fe1c2401d487::span:6619:6628	-1
f25bae72-a7a2-440d-a903-b5be994bad5e::span:2469:2485	f25bae72-a7a2-440d-a903-b5be994bad5e::span:2335:2339	-1
05cbbaac-a7c4-4674-8aeb-c1f6b6fce761::span:767:774	05cbbaac-a7c4-4674-8aeb-c1f6b6fce761::span:561:573	-1
e41768e8-7b0e-4b3f-b373-69087ebfef44::span:6196:6207	e41768e8-7b0e-4b3f-b373-69087ebfef44::span:6246:6260	-1
abc028f4-6e8c-4178-8b18-07f08fb946af::span:7816:7819	abc028f4-6e8c-4178-8b18-07f08fb946af::span:7871:7873	-1
258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:0:4	258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:53:64	1
6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:462:474	6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:134:138	-1
d8387cae-ab43-4797-aa61-af093375e6b3::span:2187:2191	d8387cae-ab43-4797-aa61-af093375e6b3::span:2175:2181	-1
71baad00-65e6-4047-8009-05365bea9bd6::span:591:594	71baad00-65e6-4047-8009-05365bea9bd6::span:624:638	-1
6c242461-04a2-4d76-89b7-ecf20995032f::span:3782:3786	6c242461-04a2-4d76-89b7-ecf20995032f::span:3799:3804	-1
c9062ccc-f63b-4bd1-95e2-3d3ccc6391eb::span:2765:2768	c9062ccc-f63b-4bd1-95e2-3d3ccc6391eb::span:2849:2852	-1
6538125b-57a3-4029-b30f-cf9d48e65b2e::span:16972:16975	6538125b-57a3-4029-b30f-cf9d48e65b2e::span:16876:16880	-1
c6a853a3-960e-4857-b048-abb692d1b2cc::span:7658:7670	c6a853a3-960e-4857-b048-abb692d1b2cc::span:7696:7701	1
c03ca255-1e1c-4031-93c0-623d91188e97::span:3524:3533	c03ca255-1e1c-4031-93c0-623d91188e97::span:3543:3550	-1
ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:506:514	ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:101:114	-1
c4631b6d-747f-470d-a8ce-74b5b379cb86::span:5481:5489	c4631b6d-747f-470d-a8ce-74b5b379cb86::span:5469:5477	-1
e2657a53-566f-49d8-a6cf-8d676fd9c429::span:815:828	e2657a53-566f-49d8-a6cf-8d676fd9c429::span:713:720	-1
ea0290bc-7a98-44bc-9ee7-f770fba01f14::span:421:430	ea0290bc-7a98-44bc-9ee7-f770fba01f14::span:368:376	1
14112548-367a-4de1-85a7-11cd145b18e0::span:0:12	14112548-367a-4de1-85a7-11cd145b18e0::span:280:288	-1
cd9b993c-e130-461a-b072-739402ea3d73::span:1505:1516	cd9b993c-e130-461a-b072-739402ea3d73::span:1522:1538	1
da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:590:601	da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:536:546	-1
aa50a630-ee21-4c1a-a3e2-74edb8e250a4::span:4575:4582	aa50a630-ee21-4c1a-a3e2-74edb8e250a4::span:5324:5331	-1
c9062ccc-f63b-4bd1-95e2-3d3ccc6391eb::span:1095:1104	c9062ccc-f63b-4bd1-95e2-3d3ccc6391eb::span:959:972	-1
1f87433d-31b2-4a5e-848c-521c1cbf5567::span:348:361	1f87433d-31b2-4a5e-848c-521c1cbf5567::span:488:501	-1
f98299c3-6d75-4144-89f0-8fb034f9a008::span:4022:4035	f98299c3-6d75-4144-89f0-8fb034f9a008::span:4003:4009	-1
e9f73bb0-d758-40a7-bf59-d42521a88294::span:1608:1614	e9f73bb0-d758-40a7-bf59-d42521a88294::span:1565:1575	-1
eaf49519-8f3f-428c-b8f2-0bd4bb4662ae::span:1377:1387	eaf49519-8f3f-428c-b8f2-0bd4bb4662ae::span:1400:1418	-1
e2657a53-566f-49d8-a6cf-8d676fd9c429::span:1130:1143	e2657a53-566f-49d8-a6cf-8d676fd9c429::span:961:970	-1
87158208-e400-424a-8cad-da6eb9f2959c::span:406:419	87158208-e400-424a-8cad-da6eb9f2959c::span:452:464	-1
9bee5254-643c-47a8-8323-595e07f3e028::span:2277:2281	9bee5254-643c-47a8-8323-595e07f3e028::span:2314:2320	-1
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:3020:3037	de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2931:2937	-1
80735fd0-91b7-4a53-9eea-14b6831beea3::span:1296:1299	80735fd0-91b7-4a53-9eea-14b6831beea3::span:1238:1242	-1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:4675:4691	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:4641:4657	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3061:3065	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3221:3225	-1
d8387cae-ab43-4797-aa61-af093375e6b3::span:3082:3091	d8387cae-ab43-4797-aa61-af093375e6b3::span:3107:3111	-1
0328866c-f566-4abf-b406-7bd4cf6c8d95::span:4009:4022	0328866c-f566-4abf-b406-7bd4cf6c8d95::span:4073:4079	-1
36c3703b-bd5b-4888-be46-2f45bcb37f8e::span:309:319	36c3703b-bd5b-4888-be46-2f45bcb37f8e::span:0:10	-1
150691c3-caa1-4258-addc-7869ae5fd1ee::span:4670:4674	150691c3-caa1-4258-addc-7869ae5fd1ee::span:4791:4795	-1
355137fd-21b3-426e-a87e-1c81b0f5326b::span:4580:4583	355137fd-21b3-426e-a87e-1c81b0f5326b::span:4473:4478	-1
f1a7f46a-7904-4ac4-aa65-4f67a3bdf210::span:2538:2541	f1a7f46a-7904-4ac4-aa65-4f67a3bdf210::span:2503:2509	-1
6538125b-57a3-4029-b30f-cf9d48e65b2e::span:19122:19125	6538125b-57a3-4029-b30f-cf9d48e65b2e::span:19110:19117	-1
75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:5239:5241	75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:5220:5229	-1
d05905b1-f98c-4457-b10a-24f2a89b2bc9::span:4393:4403	d05905b1-f98c-4457-b10a-24f2a89b2bc9::span:4373:4387	-1
b281dce6-4196-4c8c-8b87-ef7d073a86be::span:0:20	b281dce6-4196-4c8c-8b87-ef7d073a86be::span:95:112	-1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:3624:3628	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:3572:3578	-1
e41768e8-7b0e-4b3f-b373-69087ebfef44::span:7226:7227	e41768e8-7b0e-4b3f-b373-69087ebfef44::span:7134:7146	-1
2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:3032:3045	2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:3086:3097	-1
302c9acb-a874-421b-b926-7426d32e0ef2::span:1949:1952	302c9acb-a874-421b-b926-7426d32e0ef2::span:1938:1943	-1
47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:2766:2773	47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:2778:2785	-1
8264eb61-268a-49ad-ac2a-7c6c7fd2c301::span:3338:3357	8264eb61-268a-49ad-ac2a-7c6c7fd2c301::span:3373:3381	-1
