person1	person2	label
d567cabb-a65f-426f-a283-a7008e00a75e::span:7005:7019	d567cabb-a65f-426f-a283-a7008e00a75e::span:6956:6964	-1
ec6d28a8-1acf-4a1c-8f5d-e7813c7d568d::span:3513:3526	ec6d28a8-1acf-4a1c-8f5d-e7813c7d568d::span:3425:3430	-1
bb92df8d-1922-49a5-9730-222493f25d12::span:1711:1716	bb92df8d-1922-49a5-9730-222493f25d12::span:1748:1752	-1
4c92ec2f-4151-492a-9d5a-5246726ea00a::span:3016:3019	4c92ec2f-4151-492a-9d5a-5246726ea00a::span:3025:3033	-1
a3f05f1b-a37b-4afa-ba66-a0d13f81044c::span:2626:2641	a3f05f1b-a37b-4afa-ba66-a0d13f81044c::span:2655:2667	-1
b0f51d10-f853-4a35-ad82-9e93f9bd8bbf::span:559:565	b0f51d10-f853-4a35-ad82-9e93f9bd8bbf::span:571:577	-1
16b8215e-5b93-47ef-88c6-f8a6004e5ef6::span:16234:16241	16b8215e-5b93-47ef-88c6-f8a6004e5ef6::span:16122:16136	1
c4631b6d-747f-470d-a8ce-74b5b379cb86::span:1476:1484	c4631b6d-747f-470d-a8ce-74b5b379cb86::span:1562:1568	1
d62af6ef-31e8-4fe2-ac35-b953b0cfb021::span:2754:2765	d62af6ef-31e8-4fe2-ac35-b953b0cfb021::span:2811:2821	-1
5344074b-a36e-4c45-8fba-a2fb0b2d6b29::span:8494:8501	5344074b-a36e-4c45-8fba-a2fb0b2d6b29::span:8481:8491	-1
9ad30d00-bbb0-42b2-b659-02db57f6f41f::span:437:447	9ad30d00-bbb0-42b2-b659-02db57f6f41f::span:314:319	-1
b56509fd-cf53-464a-be82-2be596b6206c::span:518:529	b56509fd-cf53-464a-be82-2be596b6206c::span:540:550	-1
c634ae1c-c1c6-44e8-ac44-0beb3879bc34::span:4673:4686	c634ae1c-c1c6-44e8-ac44-0beb3879bc34::span:4692:4704	-1
aa5710a9-4617-45c5-8aff-f4625d3b716a::span:3824:3830	aa5710a9-4617-45c5-8aff-f4625d3b716a::span:3846:3856	-1
e75fe0f0-7c15-4744-a53a-b78c25bf656f::span:6250:6256	e75fe0f0-7c15-4744-a53a-b78c25bf656f::span:6318:6323	-1
2d4a0b80-1509-4865-8351-55d687628c6a::span:252:260	2d4a0b80-1509-4865-8351-55d687628c6a::span:232:241	-1
60df5407-9ecb-4d93-9fe3-40fdac178658::span:12795:12806	60df5407-9ecb-4d93-9fe3-40fdac178658::span:12780:12792	-1
a8488aab-31dc-49d7-83f0-8921c4bda307::span:53:66	a8488aab-31dc-49d7-83f0-8921c4bda307::span:315:323	1
67698513-e244-4225-889f-4bd59deae1f8::span:1329:1333	67698513-e244-4225-889f-4bd59deae1f8::span:1261:1269	-1
24d2e5b9-0603-4920-aa2d-b9a61daef938::span:264:273	24d2e5b9-0603-4920-aa2d-b9a61daef938::span:314:339	1
49f169d4-aaac-4195-bb2b-8e66029c8d12::span:1908:1921	49f169d4-aaac-4195-bb2b-8e66029c8d12::span:1758:1765	-1
f072c6f5-7d01-4398-b40a-17afb83aa050::span:636:642	f072c6f5-7d01-4398-b40a-17afb83aa050::span:342:356	-1
335f8df9-e29f-40fa-836a-c73d18c4f690::span:22:25	335f8df9-e29f-40fa-836a-c73d18c4f690::span:0:11	1
82e34b8f-7be2-4727-88cd-d75098816229::span:192:221	82e34b8f-7be2-4727-88cd-d75098816229::span:255:275	-1
7e78f6ad-ed72-4fcd-9b5b-4e7f250604f0::span:677:681	7e78f6ad-ed72-4fcd-9b5b-4e7f250604f0::span:649:653	-1
a03d9416-e114-4d4f-b4e3-f22a953fb00e::span:1600:1609	a03d9416-e114-4d4f-b4e3-f22a953fb00e::span:1546:1556	-1
3ac883a0-c548-4776-80f7-de0ddc1f7038::span:2232:2238	3ac883a0-c548-4776-80f7-de0ddc1f7038::span:2178:2199	-1
3af7a9fa-85cc-4450-9f5d-426f7a140d45::span:3624:3632	3af7a9fa-85cc-4450-9f5d-426f7a140d45::span:3714:3727	-1
b9e16673-16bd-4a41-84de-5461fa9f8f7e::span:1514:1520	b9e16673-16bd-4a41-84de-5461fa9f8f7e::span:1534:1542	-1
7366ae9f-199c-4400-bc64-ac590b253b2a::span:1505:1509	7366ae9f-199c-4400-bc64-ac590b253b2a::span:1380:1383	-1
41306919-1ede-411b-8d91-21a4510ece53::span:1461:1465	41306919-1ede-411b-8d91-21a4510ece53::span:1476:1480	-1
95f95f3f-8589-4eac-9682-0342b1dd1da0::span:1463:1469	95f95f3f-8589-4eac-9682-0342b1dd1da0::span:1479:1483	-1
2f88106d-aab9-4e16-84b3-3a415245ddbe::span:2031:2042	2f88106d-aab9-4e16-84b3-3a415245ddbe::span:2297:2303	-1
99afcb6c-cbfc-4500-958d-7f7c14d26b75::span:341:344	99afcb6c-cbfc-4500-958d-7f7c14d26b75::span:379:389	-1
3ea32406-5763-4177-808b-07d6cada37a9::span:9850:9863	3ea32406-5763-4177-808b-07d6cada37a9::span:9765:9812	1
fb116ac4-81ab-4c94-bc92-e12a892b0249::span:4323:4329	fb116ac4-81ab-4c94-bc92-e12a892b0249::span:4490:4502	-1
e5658f77-530a-4eae-b8ef-f480c573147a::span:230:234	e5658f77-530a-4eae-b8ef-f480c573147a::span:221:224	-1
ce17f50d-d9d8-4671-926c-7239a4c7cf75::span:1199:1208	ce17f50d-d9d8-4671-926c-7239a4c7cf75::span:1230:1233	-1
e7484f9a-5ae8-477d-a108-323e986581c5::span:81:89	e7484f9a-5ae8-477d-a108-323e986581c5::span:192:198	-1
cfb1aa33-1a3f-4846-9332-73a74dca2868::span:2150:2155	cfb1aa33-1a3f-4846-9332-73a74dca2868::span:2218:2232	-1
1c6f2334-cffc-49d0-b880-8c2162c87744::span:529:541	1c6f2334-cffc-49d0-b880-8c2162c87744::span:586:598	-1
5344074b-a36e-4c45-8fba-a2fb0b2d6b29::span:6077:6084	5344074b-a36e-4c45-8fba-a2fb0b2d6b29::span:5972:5982	-1
aaf171b0-653b-44c4-b607-43ad1b2949d7::span:1861:1873	aaf171b0-653b-44c4-b607-43ad1b2949d7::span:1676:1683	-1
b7f9875e-b3ab-48d0-9f57-f5ecd23983a2::span:2296:2309	b7f9875e-b3ab-48d0-9f57-f5ecd23983a2::span:2339:2351	-1
11ac4a9b-c55e-4a63-9ba7-d2c7053fed32::span:248:259	11ac4a9b-c55e-4a63-9ba7-d2c7053fed32::span:210:218	-1
a7bb967e-c6ed-452b-a488-3442014b860d::span:4169:4178	a7bb967e-c6ed-452b-a488-3442014b860d::span:4096:4109	1
c1f4f3ca-3307-433b-b93f-4b9236543db8::span:1786:1792	c1f4f3ca-3307-433b-b93f-4b9236543db8::span:1658:1682	-1
79ab5eaf-798f-436b-9349-2914c3e0858a::span:1690:1706	79ab5eaf-798f-436b-9349-2914c3e0858a::span:1354:1356	-1
97f16904-b2c8-4f6f-951d-4b8ee674b435::span:8598:8604	97f16904-b2c8-4f6f-951d-4b8ee674b435::span:8587:8592	-1
ec343a1c-85bd-4a0a-ad92-9a291fa85061::span:16047:16061	ec343a1c-85bd-4a0a-ad92-9a291fa85061::span:15933:15937	-1
86400cd7-cfb4-48de-9388-4d9bfc1bced4::span:906:914	86400cd7-cfb4-48de-9388-4d9bfc1bced4::span:929:940	-1
f83a3ed2-6f44-4376-b081-29afd443cc8d::span:2282:2285	f83a3ed2-6f44-4376-b081-29afd443cc8d::span:2032:2034	-1
7eca5c44-d5a8-4b05-91e1-2d4280cbc754::span:1487:1507	7eca5c44-d5a8-4b05-91e1-2d4280cbc754::span:1452:1465	-1
0a66e395-8fbb-4798-a98e-d1b832ffada2::span:6577:6583	0a66e395-8fbb-4798-a98e-d1b832ffada2::span:6700:6709	-1
ed0752e6-6567-4c61-b628-79256348264c::span:3064:3077	ed0752e6-6567-4c61-b628-79256348264c::span:3014:3017	1
420ece3c-b000-4e57-8155-3c0108db09bc::span:4589:4595	420ece3c-b000-4e57-8155-3c0108db09bc::span:4524:4528	-1
9e41eb1d-9d04-4478-aa02-16158eba4908::span:434:449	9e41eb1d-9d04-4478-aa02-16158eba4908::span:468:489	-1
55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3476:3489	55138a30-e5a7-4a3e-ad24-0a42d125d247::span:3259:3271	-1
9dd7cc64-4ddf-40e7-ae39-20b318925e36::span:1479:1484	9dd7cc64-4ddf-40e7-ae39-20b318925e36::span:1455:1467	-1
73332673-7ef1-4e96-ad0d-33828fb31e76::span:541:552	73332673-7ef1-4e96-ad0d-33828fb31e76::span:744:747	-1
55c72613-3c99-4432-8a01-5475d0177aec::span:4:8	55c72613-3c99-4432-8a01-5475d0177aec::span:48:61	-1
302c9acb-a874-421b-b926-7426d32e0ef2::span:1419:1442	302c9acb-a874-421b-b926-7426d32e0ef2::span:1318:1329	-1
1f9c089d-1e3f-44ec-9abd-4b7871f188eb::span:171:176	1f9c089d-1e3f-44ec-9abd-4b7871f188eb::span:34:47	-1
1bb7c175-2fa2-4503-bfcb-4e6ca19b6de8::span:793:797	1bb7c175-2fa2-4503-bfcb-4e6ca19b6de8::span:682:685	-1
2dc0fe22-d423-4073-96b7-93d5220abdd2::span:6766:6779	2dc0fe22-d423-4073-96b7-93d5220abdd2::span:6688:6703	-1
1965517b-a6da-4714-927a-93cb440452c8::span:2177:2186	1965517b-a6da-4714-927a-93cb440452c8::span:2260:2275	-1
d82ff0b5-32d3-4283-89d3-781c8d953e8e::span:275:293	d82ff0b5-32d3-4283-89d3-781c8d953e8e::span:159:162	-1
2e3eaaeb-03f7-4130-8589-7fcb0356e446::span:1982:1988	2e3eaaeb-03f7-4130-8589-7fcb0356e446::span:2053:2061	-1
776afa2c-a8f3-4af8-8b7a-cd46986df19c::span:6892:6898	776afa2c-a8f3-4af8-8b7a-cd46986df19c::span:7277:7291	-1
586693bc-262c-4ba7-9495-6621acc6874f::span:5415:5426	586693bc-262c-4ba7-9495-6621acc6874f::span:5490:5505	-1
2b38a9ea-eee9-4b4a-974a-c0795392345f::span:632:636	2b38a9ea-eee9-4b4a-974a-c0795392345f::span:665:669	1
fe35bb86-e270-46da-b5d0-3d3246d9c8f3::span:3665:3668	fe35bb86-e270-46da-b5d0-3d3246d9c8f3::span:3653:3659	-1
c96f9739-4199-432e-ac57-48280b400323::span:171:197	c96f9739-4199-432e-ac57-48280b400323::span:271:282	-1
dcb7b486-9c55-414d-a1cd-5a688e6ee6a3::span:330:343	dcb7b486-9c55-414d-a1cd-5a688e6ee6a3::span:303:309	1
30c7d168-d469-47c1-a85a-83d85ad594e5::span:1120:1136	30c7d168-d469-47c1-a85a-83d85ad594e5::span:1084:1100	-1
edbb9c96-9b15-43b6-a458-63d2b50f9da1::span:491:492	edbb9c96-9b15-43b6-a458-63d2b50f9da1::span:238:250	-1
b876307d-bb9c-4218-957c-49331814d906::span:4851:4860	b876307d-bb9c-4218-957c-49331814d906::span:4938:4951	-1
f98299c3-6d75-4144-89f0-8fb034f9a008::span:78:96	f98299c3-6d75-4144-89f0-8fb034f9a008::span:252:269	-1
f3482b36-3529-4f7c-84d1-b26858f1c1df::span:4182:4193	f3482b36-3529-4f7c-84d1-b26858f1c1df::span:4140:4149	-1
7302b242-e110-49d8-9af0-6af6d3dc536f::span:2387:2391	7302b242-e110-49d8-9af0-6af6d3dc536f::span:2594:2598	-1
8bc32bf9-2ea9-4c30-9a92-ace07986ec66::span:3484:3499	8bc32bf9-2ea9-4c30-9a92-ace07986ec66::span:3436:3440	-1
8ec4c8ad-29a2-452d-b330-57e3578869bb::span:2631:2636	8ec4c8ad-29a2-452d-b330-57e3578869bb::span:2643:2649	-1
b2f19374-2f68-4d94-be59-4fd4b2806235::span:62:71	b2f19374-2f68-4d94-be59-4fd4b2806235::span:210:223	-1
eecd7055-a9ad-436a-aa94-b7c3df08c2ca::span:411:426	eecd7055-a9ad-436a-aa94-b7c3df08c2ca::span:376:386	1
97ca1476-4fe9-49be-854c-0d7161902e3b::span:5268:5273	97ca1476-4fe9-49be-854c-0d7161902e3b::span:5214:5218	-1
354e4ef0-b303-4069-b557-954685e0f5d9::span:58:67	354e4ef0-b303-4069-b557-954685e0f5d9::span:204:208	-1
2a23fb60-7d13-419e-abdd-de0d11934175::span:258:263	2a23fb60-7d13-419e-abdd-de0d11934175::span:493:516	-1
55879f7d-d02e-4665-aac7-13fb4b6930a1::span:2692:2699	55879f7d-d02e-4665-aac7-13fb4b6930a1::span:2726:2731	-1
eee3ee14-5557-4726-a5bc-264cee5ce7e2::span:11023:11035	eee3ee14-5557-4726-a5bc-264cee5ce7e2::span:11095:11105	-1
e510c58e-3218-43d5-b4d5-37f33da59ea0::span:0:14	e510c58e-3218-43d5-b4d5-37f33da59ea0::span:41:56	-1
e6a7cef9-ef82-43fe-9d92-39ef052bcad6::span:2714:2722	e6a7cef9-ef82-43fe-9d92-39ef052bcad6::span:2406:2416	-1
8a8a82cd-1c46-4093-8c89-4bee44ea9a12::span:758:771	8a8a82cd-1c46-4093-8c89-4bee44ea9a12::span:731:741	-1
5e972b58-a2b3-4ccf-b37d-6cc834ce3f78::span:1298:1309	5e972b58-a2b3-4ccf-b37d-6cc834ce3f78::span:1343:1353	-1
cf04fcc2-981d-44eb-a84c-5e62e86afc2d::span:4206:4218	cf04fcc2-981d-44eb-a84c-5e62e86afc2d::span:4192:4203	-1
e3cb501b-cd59-4fb7-b80a-26a0c50af7ef::span:6137:6143	e3cb501b-cd59-4fb7-b80a-26a0c50af7ef::span:6079:6084	-1
8389a5b3-b28a-469c-b121-a719de226032::span:2406:2416	8389a5b3-b28a-469c-b121-a719de226032::span:2714:2722	-1
9199b55e-f49f-42a2-96a8-5a72b02790e2::span:2660:2665	9199b55e-f49f-42a2-96a8-5a72b02790e2::span:2706:2708	-1
6e9099ff-f401-4355-80ab-5adf87025cfd::span:3426:3429	6e9099ff-f401-4355-80ab-5adf87025cfd::span:3317:3330	-1
ad280c27-3cb4-4ff9-9d87-a59f74d17e7a::span:6924:6937	ad280c27-3cb4-4ff9-9d87-a59f74d17e7a::span:6911:6921	-1
24d2e5b9-0603-4920-aa2d-b9a61daef938::span:1203:1206	24d2e5b9-0603-4920-aa2d-b9a61daef938::span:1183:1196	-1
be7339d9-6fe5-4601-ba20-e297fd9db201::span:1367:1375	be7339d9-6fe5-4601-ba20-e297fd9db201::span:987:997	-1
aa5710a9-4617-45c5-8aff-f4625d3b716a::span:2585:2588	aa5710a9-4617-45c5-8aff-f4625d3b716a::span:2592:2610	-1
108a844e-cbcc-41c7-8d97-29f2296b39da::span:926:928	108a844e-cbcc-41c7-8d97-29f2296b39da::span:866:869	-1
536fb0a3-b2d5-494e-b963-40c9e677e518::span:824:836	536fb0a3-b2d5-494e-b963-40c9e677e518::span:729:737	-1
a7524a4e-351b-4528-b569-01adf5c6d058::span:851:853	a7524a4e-351b-4528-b569-01adf5c6d058::span:935:941	-1
f725d84c-2fe5-454d-8311-c3058e13a29b::span:2574:2587	f725d84c-2fe5-454d-8311-c3058e13a29b::span:2509:2521	-1
cb6f3fbd-2b90-41fd-bf23-64fd7cf87a16::span:5013:5027	cb6f3fbd-2b90-41fd-bf23-64fd7cf87a16::span:5033:5041	-1
5c10e480-8176-4eab-93f1-0c59086fb7ec::span:3555:3558	5c10e480-8176-4eab-93f1-0c59086fb7ec::span:3587:3600	-1
418fd45b-921a-4fe0-8146-d440b52a02f3::span:8615:8628	418fd45b-921a-4fe0-8146-d440b52a02f3::span:8524:8529	-1
b5f91a37-e94d-492c-a6ad-3057ac6f9236::span:2307:2318	b5f91a37-e94d-492c-a6ad-3057ac6f9236::span:2467:2471	-1
9671e69e-8f19-49c9-aba5-b3a1e4900673::span:3426:3433	9671e69e-8f19-49c9-aba5-b3a1e4900673::span:3342:3351	-1
befc440b-0d62-4531-a841-b6cdf3621cf0::span:0:13	befc440b-0d62-4531-a841-b6cdf3621cf0::span:19:28	-1
2600ffbc-dc1d-4baf-8e86-d10f33b2dd11::span:2442:2447	2600ffbc-dc1d-4baf-8e86-d10f33b2dd11::span:2419:2432	1
74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:1141:1146	74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:1055:1068	-1
5c33648e-cb4b-4442-85b6-51f194fe2744::span:199:209	5c33648e-cb4b-4442-85b6-51f194fe2744::span:82:87	-1
7f9e1bf2-fba9-4ca5-91c8-5960287c2c09::span:521:532	7f9e1bf2-fba9-4ca5-91c8-5960287c2c09::span:585:588	-1
cbaf5043-2a51-464c-b614-184af696eabe::span:1410:1416	cbaf5043-2a51-464c-b614-184af696eabe::span:1422:1430	-1
9ad8626f-9ff7-4906-93f7-df1539be1885::span:95:105	9ad8626f-9ff7-4906-93f7-df1539be1885::span:20:29	-1
66b9f7e0-1642-45f4-b2fb-9d8b53541f8a::span:3829:3833	66b9f7e0-1642-45f4-b2fb-9d8b53541f8a::span:3770:3784	-1
03a1e1a0-93c3-41a8-a905-a535ce8f2b09::span:1948:1960	03a1e1a0-93c3-41a8-a905-a535ce8f2b09::span:2171:2185	-1
2f02e6e0-fda5-4995-85c8-a976d46a3ebf::span:1196:1206	2f02e6e0-fda5-4995-85c8-a976d46a3ebf::span:1283:1288	-1
d791772e-d6df-4f9f-96b8-12529835b320::span:407:418	d791772e-d6df-4f9f-96b8-12529835b320::span:297:305	-1
93b42cc4-382e-41e2-ba28-ff21f6c3716f::span:2484:2488	93b42cc4-382e-41e2-ba28-ff21f6c3716f::span:2390:2394	-1
bd72fb43-2c7d-4067-9e11-36a33623b855::span:767:780	bd72fb43-2c7d-4067-9e11-36a33623b855::span:695:708	-1
ad6e3155-f817-436b-8bde-5fab90ba4506::span:4302:4309	ad6e3155-f817-436b-8bde-5fab90ba4506::span:4141:4145	-1
8979ca66-c6ea-4eb3-a76a-169428dade91::span:0:11	8979ca66-c6ea-4eb3-a76a-169428dade91::span:103:113	-1
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:7640:7656	c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:7533:7539	-1
71b8e1a0-a344-4020-af85-fd1d2f5fb79e::span:676:681	71b8e1a0-a344-4020-af85-fd1d2f5fb79e::span:831:834	-1
00c35eb1-2774-4ff1-9637-cb685f94980c::span:485:498	00c35eb1-2774-4ff1-9637-cb685f94980c::span:402:416	-1
9ad5c343-b7c9-4c14-b56a-9c10f0dbaf8d::span:6619:6632	9ad5c343-b7c9-4c14-b56a-9c10f0dbaf8d::span:6695:6701	-1
e6a7cef9-ef82-43fe-9d92-39ef052bcad6::span:2714:2722	e6a7cef9-ef82-43fe-9d92-39ef052bcad6::span:2602:2606	-1
bf3a5294-6ccf-4649-a3f3-b9a6cd0aa5f1::span:2004:2013	bf3a5294-6ccf-4649-a3f3-b9a6cd0aa5f1::span:2016:2018	-1
dec2520c-06ba-4097-90a8-41b60a5e02f6::span:2255:2268	dec2520c-06ba-4097-90a8-41b60a5e02f6::span:2307:2311	-1
f3f67eec-39a9-4e68-b3ff-8a7ed7b07578::span:3229:3241	f3f67eec-39a9-4e68-b3ff-8a7ed7b07578::span:3258:3267	-1
6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:180:183	6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:134:138	-1
b45fd221-e0bd-4572-bbc0-1d5cec576036::span:6257:6268	b45fd221-e0bd-4572-bbc0-1d5cec576036::span:6392:6398	-1
01c6035e-4a58-4318-b4ed-eed6a5ad61e8::span:390:409	01c6035e-4a58-4318-b4ed-eed6a5ad61e8::span:323:335	-1
95b89e6e-614b-4bb6-b9c9-71ee3a6d91a8::span:819:822	95b89e6e-614b-4bb6-b9c9-71ee3a6d91a8::span:805:816	-1
80310761-0a7b-4ad5-8216-c33f8b6a407b::span:348:352	80310761-0a7b-4ad5-8216-c33f8b6a407b::span:264:278	-1
bef8803b-22e1-400f-bc23-fc09b35b4109::span:3016:3020	bef8803b-22e1-400f-bc23-fc09b35b4109::span:2993:3006	-1
bef8803b-22e1-400f-bc23-fc09b35b4109::span:2945:2960	bef8803b-22e1-400f-bc23-fc09b35b4109::span:2993:3006	-1
465f6211-9aa6-446e-a0ea-b516e49fb528::span:3651:3652	465f6211-9aa6-446e-a0ea-b516e49fb528::span:3555:3557	-1
6d934875-fff9-4142-9922-26f6a03289fe::span:2791:2795	6d934875-fff9-4142-9922-26f6a03289fe::span:2852:2863	-1
e30a4baf-1fc8-4978-af2f-75f75421a509::span:1189:1192	e30a4baf-1fc8-4978-af2f-75f75421a509::span:1060:1063	-1
77e3b65f-379d-4dec-8016-8be7f558f418::span:11112:11124	77e3b65f-379d-4dec-8016-8be7f558f418::span:10857:10877	-1
ae4b3adf-79d6-41b4-9dbe-52ca4b49545a::span:1814:1820	ae4b3adf-79d6-41b4-9dbe-52ca4b49545a::span:1755:1765	-1
c0751b8a-e612-43de-bbbe-669ec3b9458b::span:2361:2367	c0751b8a-e612-43de-bbbe-669ec3b9458b::span:2175:2178	-1
15c90098-9572-4745-8c7e-9dd717c8b6d5::span:1380:1382	15c90098-9572-4745-8c7e-9dd717c8b6d5::span:1401:1412	1
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1709:1723	18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:1979:1998	-1
b7a4884d-a926-45b8-a95e-15e1de5c9130::span:859:863	b7a4884d-a926-45b8-a95e-15e1de5c9130::span:1152:1159	-1
2d0ee5cb-befb-4161-be8a-43dd3a5b8d9b::span:6983:6996	2d0ee5cb-befb-4161-be8a-43dd3a5b8d9b::span:7022:7033	-1
2f02e6e0-fda5-4995-85c8-a976d46a3ebf::span:2552:2565	2f02e6e0-fda5-4995-85c8-a976d46a3ebf::span:2481:2491	-1
9f8c835a-3421-4bd3-9d64-96c3b00cc38e::span:596:601	9f8c835a-3421-4bd3-9d64-96c3b00cc38e::span:607:615	-1
45eb845f-5e7b-41b3-a862-e1ca159bd70f::span:1060:1070	45eb845f-5e7b-41b3-a862-e1ca159bd70f::span:935:949	-1
1dbd959e-4729-431a-978e-be111fca07c1::span:360:371	1dbd959e-4729-431a-978e-be111fca07c1::span:398:407	-1
bd72fb43-2c7d-4067-9e11-36a33623b855::span:3529:3534	bd72fb43-2c7d-4067-9e11-36a33623b855::span:3496:3507	-1
2f9df2aa-2234-45a1-bf49-627bb7aec140::span:858:863	2f9df2aa-2234-45a1-bf49-627bb7aec140::span:841:855	-1
10b36065-e097-4df0-bfe1-9cab89afced4::span:441:443	10b36065-e097-4df0-bfe1-9cab89afced4::span:533:537	-1
0c9b6a36-bd91-406f-8dc6-b90f542a0643::span:2595:2598	0c9b6a36-bd91-406f-8dc6-b90f542a0643::span:2914:2928	-1
8487b029-39cc-4760-b3a9-7e9d1d53575e::span:413:429	8487b029-39cc-4760-b3a9-7e9d1d53575e::span:396:407	-1
1e07416c-3591-4683-91dd-5025610d3df3::span:1604:1627	1e07416c-3591-4683-91dd-5025610d3df3::span:1470:1481	-1
1a4511bf-0e63-4743-9e33-603cd4067acb::span:838:841	1a4511bf-0e63-4743-9e33-603cd4067acb::span:664:667	-1
e9f73bb0-d758-40a7-bf59-d42521a88294::span:3030:3034	e9f73bb0-d758-40a7-bf59-d42521a88294::span:2980:2984	-1
26d42952-44aa-4372-8c28-cb249b82a67c::span:0:8	26d42952-44aa-4372-8c28-cb249b82a67c::span:62:78	-1
e9e96b33-a99e-45af-9d5e-82ca6c8fa79a::span:953:959	e9e96b33-a99e-45af-9d5e-82ca6c8fa79a::span:798:812	-1
85f36995-2519-4dde-b2bf-517d47c0ef8e::span:876:882	85f36995-2519-4dde-b2bf-517d47c0ef8e::span:1051:1057	-1
e329654e-46f6-4f54-b478-d850cf9c1c08::span:2430:2435	e329654e-46f6-4f54-b478-d850cf9c1c08::span:2596:2599	-1
4f497423-977e-4684-a57c-5eee9279ba86::span:4191:4196	4f497423-977e-4684-a57c-5eee9279ba86::span:4166:4173	-1
c76c5a5a-12a8-4fdc-bc74-0a8e12e58dd2::span:371:374	c76c5a5a-12a8-4fdc-bc74-0a8e12e58dd2::span:333:338	-1
83d06c7f-b356-4cca-a9a1-3d4e069ec812::span:3827:3831	83d06c7f-b356-4cca-a9a1-3d4e069ec812::span:3930:3939	-1
7f6ffc07-cfef-4004-89f6-ffe6c173a552::span:679:682	7f6ffc07-cfef-4004-89f6-ffe6c173a552::span:716:728	-1
209c6ca9-5155-44bf-b42a-5f00b6d0e1c2::span:99:108	209c6ca9-5155-44bf-b42a-5f00b6d0e1c2::span:161:170	-1
391841fe-f96e-4753-98d5-f08ef71b69ba::span:6273:6284	391841fe-f96e-4753-98d5-f08ef71b69ba::span:5853:5858	-1
fb116ac4-81ab-4c94-bc92-e12a892b0249::span:414:417	fb116ac4-81ab-4c94-bc92-e12a892b0249::span:327:334	-1
6bdbb3bb-9658-48f1-812d-ce56cc94dbfe::span:3408:3417	6bdbb3bb-9658-48f1-812d-ce56cc94dbfe::span:3393:3405	-1
c6a853a3-960e-4857-b048-abb692d1b2cc::span:6512:6516	c6a853a3-960e-4857-b048-abb692d1b2cc::span:6531:6541	-1
8a77e53d-9594-4ce2-9220-4c79d26fe355::span:3058:3069	8a77e53d-9594-4ce2-9220-4c79d26fe355::span:2926:2937	-1
77743663-0d7a-4220-b9ff-c82ac5ffeb19::span:5483:5496	77743663-0d7a-4220-b9ff-c82ac5ffeb19::span:5397:5407	-1
f547c094-e3f3-4036-8d26-790023b1d1b6::span:2861:2864	f547c094-e3f3-4036-8d26-790023b1d1b6::span:2851:2855	-1
da9d0f1e-9c8d-4af2-9114-68fe9eb42342::span:1234:1247	da9d0f1e-9c8d-4af2-9114-68fe9eb42342::span:1305:1323	-1
cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1329:1335	cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1148:1159	-1
8dd07cab-6f2e-42ad-a4e6-e004fd5b4c8c::span:5252:5259	8dd07cab-6f2e-42ad-a4e6-e004fd5b4c8c::span:5026:5031	-1
69351cfa-d511-4778-90d0-23a7381ebb4b::span:5302:5310	69351cfa-d511-4778-90d0-23a7381ebb4b::span:5287:5295	-1
cac0db56-f5a1-477e-b61c-0e98bd8120cd::span:3302:3313	cac0db56-f5a1-477e-b61c-0e98bd8120cd::span:3206:3212	-1
a422bfb5-1960-4b7f-ad76-eb376742b37d::span:211:219	a422bfb5-1960-4b7f-ad76-eb376742b37d::span:147:157	-1
17f7cc87-c207-48e1-a0b3-96ca8047250d::span:2627:2640	17f7cc87-c207-48e1-a0b3-96ca8047250d::span:2758:2770	-1
88eb2437-93ce-452d-ada0-905a90d0ccac::span:713:724	88eb2437-93ce-452d-ada0-905a90d0ccac::span:691:699	-1
d58bab2a-4153-4aac-a48e-e4ae1bddac26::span:1968:1980	d58bab2a-4153-4aac-a48e-e4ae1bddac26::span:2003:2018	-1
ad6e3155-f817-436b-8bde-5fab90ba4506::span:3994:3998	ad6e3155-f817-436b-8bde-5fab90ba4506::span:3864:3868	-1
3ecf8200-4395-4733-bb02-9519bd8936a5::span:4223:4227	3ecf8200-4395-4733-bb02-9519bd8936a5::span:4435:4439	-1
46924534-77ec-43b0-944b-d08e90fbac22::span:90:99	46924534-77ec-43b0-944b-d08e90fbac22::span:31:50	-1
129ff47c-684f-4cb9-a90b-938b5c1c60d9::span:2148:2152	129ff47c-684f-4cb9-a90b-938b5c1c60d9::span:2166:2169	-1
3cb564b7-a2d7-4d7b-b6c7-a566a8814a6b::span:104:115	3cb564b7-a2d7-4d7b-b6c7-a566a8814a6b::span:149:162	1
2be7a4f1-1951-4f56-8b07-256c36570a98::span:822:824	2be7a4f1-1951-4f56-8b07-256c36570a98::span:885:900	-1
