person1	person2	label
d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1049:1058	d2589e20-bd42-4e20-a8c0-9684cda04f30::span:929:940	-1
d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1049:1058	d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1034:1038	-1
d2589e20-bd42-4e20-a8c0-9684cda04f30::span:929:940	d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1034:1038	-1
b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:7112:7123	b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:6860:6865	-1
b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:9094:9099	b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:9079:9083	-1
d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1261:1272	d2589e20-bd42-4e20-a8c0-9684cda04f30::span:1305:1309	-1
b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:5569:5582	b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:5674:5685	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:315:325	3ddfa461-a842-4255-a006-8ea82da1428b::span:147:157	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:315:325	3ddfa461-a842-4255-a006-8ea82da1428b::span:131:143	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:315:325	3ddfa461-a842-4255-a006-8ea82da1428b::span:278:290	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:147:157	3ddfa461-a842-4255-a006-8ea82da1428b::span:131:143	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:147:157	3ddfa461-a842-4255-a006-8ea82da1428b::span:278:290	-1
3ddfa461-a842-4255-a006-8ea82da1428b::span:131:143	3ddfa461-a842-4255-a006-8ea82da1428b::span:278:290	-1
b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:5159:5170	b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:5011:5020	-1
b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:8865:8869	b12f0805-57dc-47ce-adbe-a7f09ec4fcbb::span:8680:8690	-1
04c84f3f-4c1e-43d2-a7e4-7cfd1833f148::span:1302:1315	04c84f3f-4c1e-43d2-a7e4-7cfd1833f148::span:1248:1254	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:3690:3703	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:3642:3656	-1
19bc3777-94a7-4d86-903c-94504c7420df::span:4979:4989	19bc3777-94a7-4d86-903c-94504c7420df::span:4957:4972	-1
19bc3777-94a7-4d86-903c-94504c7420df::span:663:664	19bc3777-94a7-4d86-903c-94504c7420df::span:594:600	-1
6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:2266:2279	6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:2177:2189	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2598:2609	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2518:2529	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2598:2609	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2535:2547	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2518:2529	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:2535:2547	-1
6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:415:427	6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:457:470	-1
19bc3777-94a7-4d86-903c-94504c7420df::span:803:804	19bc3777-94a7-4d86-903c-94504c7420df::span:758:761	-1
19bc3777-94a7-4d86-903c-94504c7420df::span:803:804	19bc3777-94a7-4d86-903c-94504c7420df::span:738:744	-1
19bc3777-94a7-4d86-903c-94504c7420df::span:758:761	19bc3777-94a7-4d86-903c-94504c7420df::span:738:744	-1
6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:696:709	6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:653:665	-1
6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:181:194	6f61a7ed-7a37-446f-b577-f6fd5b81dc81::span:138:150	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:259:272	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:312:316	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:259:272	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:305:308	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:259:272	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:241:253	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:312:316	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:305:308	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:312:316	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:241:253	-1
8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:305:308	8b1af6c6-4674-45a0-b806-1ec9bb6a2336::span:241:253	-1
04c84f3f-4c1e-43d2-a7e4-7cfd1833f148::span:990:1001	04c84f3f-4c1e-43d2-a7e4-7cfd1833f148::span:1030:1036	-1
10af65a5-41a3-49e3-964c-8fa98370ee39::span:3364:3375	10af65a5-41a3-49e3-964c-8fa98370ee39::span:3302:3314	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4289:4304	474d1e44-e2c2-4722-902c-039ab3300acb::span:4281:4285	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4289:4304	474d1e44-e2c2-4722-902c-039ab3300acb::span:4366:4377	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4289:4304	474d1e44-e2c2-4722-902c-039ab3300acb::span:4348:4362	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4281:4285	474d1e44-e2c2-4722-902c-039ab3300acb::span:4366:4377	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4281:4285	474d1e44-e2c2-4722-902c-039ab3300acb::span:4348:4362	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:4366:4377	474d1e44-e2c2-4722-902c-039ab3300acb::span:4348:4362	-1
ad460e63-7bea-4891-bfbc-fd5d4af25892::span:4937:4949	ad460e63-7bea-4891-bfbc-fd5d4af25892::span:4873:4877	-1
6c427438-c471-4191-b84b-d0ea466a40e2::span:863:874	6c427438-c471-4191-b84b-d0ea466a40e2::span:844:846	-1
6c427438-c471-4191-b84b-d0ea466a40e2::span:531:542	6c427438-c471-4191-b84b-d0ea466a40e2::span:545:552	-1
6c427438-c471-4191-b84b-d0ea466a40e2::span:531:542	6c427438-c471-4191-b84b-d0ea466a40e2::span:558:566	-1
6c427438-c471-4191-b84b-d0ea466a40e2::span:545:552	6c427438-c471-4191-b84b-d0ea466a40e2::span:558:566	-1
ad460e63-7bea-4891-bfbc-fd5d4af25892::span:4427:4438	ad460e63-7bea-4891-bfbc-fd5d4af25892::span:4333:4344	-1
6c427438-c471-4191-b84b-d0ea466a40e2::span:227:240	6c427438-c471-4191-b84b-d0ea466a40e2::span:164:180	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:1495:1505	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:1541:1545	-1
9e37c76e-f90a-4670-a914-99517c376783::span:56:68	9e37c76e-f90a-4670-a914-99517c376783::span:133:144	-1
f0ab14d7-e5fb-446a-b382-661956f5c156::span:1979:1985	f0ab14d7-e5fb-446a-b382-661956f5c156::span:2025:2039	-1
f0ab14d7-e5fb-446a-b382-661956f5c156::span:1979:1985	f0ab14d7-e5fb-446a-b382-661956f5c156::span:1940:1944	-1
f0ab14d7-e5fb-446a-b382-661956f5c156::span:2025:2039	f0ab14d7-e5fb-446a-b382-661956f5c156::span:1940:1944	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:129:147	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:103:118	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:120:135	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:124:140	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:113:122	-1
3187a4e9-0163-4411-9650-43ef00129884::span:116:127	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
3187a4e9-0163-4411-9650-43ef00129884::span:129:147	3187a4e9-0163-4411-9650-43ef00129884::span:103:118	-1
3187a4e9-0163-4411-9650-43ef00129884::span:129:147	3187a4e9-0163-4411-9650-43ef00129884::span:120:135	-1
3187a4e9-0163-4411-9650-43ef00129884::span:129:147	3187a4e9-0163-4411-9650-43ef00129884::span:124:140	-1
3187a4e9-0163-4411-9650-43ef00129884::span:129:147	3187a4e9-0163-4411-9650-43ef00129884::span:113:122	-1
3187a4e9-0163-4411-9650-43ef00129884::span:129:147	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
3187a4e9-0163-4411-9650-43ef00129884::span:103:118	3187a4e9-0163-4411-9650-43ef00129884::span:120:135	-1
3187a4e9-0163-4411-9650-43ef00129884::span:103:118	3187a4e9-0163-4411-9650-43ef00129884::span:124:140	-1
3187a4e9-0163-4411-9650-43ef00129884::span:103:118	3187a4e9-0163-4411-9650-43ef00129884::span:113:122	-1
3187a4e9-0163-4411-9650-43ef00129884::span:103:118	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
3187a4e9-0163-4411-9650-43ef00129884::span:120:135	3187a4e9-0163-4411-9650-43ef00129884::span:124:140	-1
3187a4e9-0163-4411-9650-43ef00129884::span:120:135	3187a4e9-0163-4411-9650-43ef00129884::span:113:122	-1
3187a4e9-0163-4411-9650-43ef00129884::span:120:135	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
3187a4e9-0163-4411-9650-43ef00129884::span:124:140	3187a4e9-0163-4411-9650-43ef00129884::span:113:122	-1
3187a4e9-0163-4411-9650-43ef00129884::span:124:140	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
3187a4e9-0163-4411-9650-43ef00129884::span:113:122	3187a4e9-0163-4411-9650-43ef00129884::span:45:68	-1
33066a53-a0a7-416e-af6b-ee5fd2196370::span:0:11	33066a53-a0a7-416e-af6b-ee5fd2196370::span:39:54	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:334:346	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:271:275	-1
d4e350f6-680e-47e9-b929-3c7ed766267b::span:573:582	d4e350f6-680e-47e9-b929-3c7ed766267b::span:690:697	-1
d4e350f6-680e-47e9-b929-3c7ed766267b::span:573:582	d4e350f6-680e-47e9-b929-3c7ed766267b::span:653:667	-1
d4e350f6-680e-47e9-b929-3c7ed766267b::span:690:697	d4e350f6-680e-47e9-b929-3c7ed766267b::span:653:667	-1
4936741d-3ad2-45e1-9384-80475ee03e1c::span:509:517	4936741d-3ad2-45e1-9384-80475ee03e1c::span:407:416	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2368:2371	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2505:2508	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2368:2371	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2546:2550	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2368:2371	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2312:2322	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2505:2508	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2546:2550	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2505:2508	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2312:2322	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2546:2550	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:2312:2322	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:3494:3506	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:3436:3440	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:4029:4034	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:4091:4096	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:111:114	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:61:65	-1
fb66048f-26dd-4459-8176-c904b54a59d7::span:449:466	fb66048f-26dd-4459-8176-c904b54a59d7::span:437:444	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9912:9918	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9888:9897	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9912:9918	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9933:9937	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9888:9897	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9933:9937	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:8561:8570	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:8467:8473	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:10539:10551	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:10600:10610	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9203:9209	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:9100:9105	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:8724:8730	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:8787:8796	-1
7b29861d-746b-450e-b9e5-52db4d17b15e::span:609:613	7b29861d-746b-450e-b9e5-52db4d17b15e::span:663:679	1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:7725:7731	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:7909:7924	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:3855:3860	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:3732:3738	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:96:109	474d1e44-e2c2-4722-902c-039ab3300acb::span:138:143	-1
fb66048f-26dd-4459-8176-c904b54a59d7::span:1547:1557	fb66048f-26dd-4459-8176-c904b54a59d7::span:1541:1543	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:695:699	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:668:679	-1
54ce3f1c-7c7f-439d-a30c-58d4bc51e603::span:50:60	54ce3f1c-7c7f-439d-a30c-58d4bc51e603::span:66:76	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4734:4739	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4809:4828	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4734:4739	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4917:4930	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4809:4828	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4917:4930	-1
b1ccb02d-a55d-4eb0-aa75-53aa63955167::span:5708:5722	b1ccb02d-a55d-4eb0-aa75-53aa63955167::span:5748:5754	1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1740:1743	75c070fd-e315-4e78-a922-cdff0c330eff::span:1824:1827	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1740:1743	75c070fd-e315-4e78-a922-cdff0c330eff::span:1792:1805	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1740:1743	75c070fd-e315-4e78-a922-cdff0c330eff::span:1715:1719	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1824:1827	75c070fd-e315-4e78-a922-cdff0c330eff::span:1792:1805	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1824:1827	75c070fd-e315-4e78-a922-cdff0c330eff::span:1715:1719	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1792:1805	75c070fd-e315-4e78-a922-cdff0c330eff::span:1715:1719	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1556:1568	75c070fd-e315-4e78-a922-cdff0c330eff::span:1477:1483	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1448:1454	75c070fd-e315-4e78-a922-cdff0c330eff::span:1411:1415	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1166:1170	75c070fd-e315-4e78-a922-cdff0c330eff::span:1257:1261	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1166:1170	75c070fd-e315-4e78-a922-cdff0c330eff::span:1312:1323	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1166:1170	75c070fd-e315-4e78-a922-cdff0c330eff::span:1137:1141	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1257:1261	75c070fd-e315-4e78-a922-cdff0c330eff::span:1312:1323	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1257:1261	75c070fd-e315-4e78-a922-cdff0c330eff::span:1137:1141	-1
75c070fd-e315-4e78-a922-cdff0c330eff::span:1312:1323	75c070fd-e315-4e78-a922-cdff0c330eff::span:1137:1141	-1
54ce3f1c-7c7f-439d-a30c-58d4bc51e603::span:619:623	54ce3f1c-7c7f-439d-a30c-58d4bc51e603::span:594:598	-1
67e8bfc6-da54-4b83-ad87-120c45c1115d::span:374:395	67e8bfc6-da54-4b83-ad87-120c45c1115d::span:254:261	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:1252:1261	0fd8887d-9134-427b-8594-0b0be0e17c97::span:1382:1395	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:1420:1432	0fd8887d-9134-427b-8594-0b0be0e17c97::span:1540:1547	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:306:313	0fd8887d-9134-427b-8594-0b0be0e17c97::span:264:274	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2521:2532	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2546:2555	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:1011:1014	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:1020:1024	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:830:834	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:821:824	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:665:669	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:559:562	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:665:669	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:603:607	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:559:562	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:603:607	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:511:520	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:543:555	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:511:520	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:523:536	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:543:555	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:523:536	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:380:383	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:370:374	-1
780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:232:247	780ec73a-9edc-49c0-8d8b-0815e38e30ef::span:216:226	-1
67e8bfc6-da54-4b83-ad87-120c45c1115d::span:820:833	67e8bfc6-da54-4b83-ad87-120c45c1115d::span:849:855	-1
06e9b298-992c-44bb-bafe-110cb796d061::span:614:623	06e9b298-992c-44bb-bafe-110cb796d061::span:637:648	-1
9e37c76e-f90a-4670-a914-99517c376783::span:1445:1456	9e37c76e-f90a-4670-a914-99517c376783::span:1533:1543	-1
9e37c76e-f90a-4670-a914-99517c376783::span:1445:1456	9e37c76e-f90a-4670-a914-99517c376783::span:1492:1504	-1
9e37c76e-f90a-4670-a914-99517c376783::span:1533:1543	9e37c76e-f90a-4670-a914-99517c376783::span:1492:1504	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:992:996	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:1178:1182	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2092:2103	9e37c76e-f90a-4670-a914-99517c376783::span:2137:2146	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2092:2103	9e37c76e-f90a-4670-a914-99517c376783::span:2053:2065	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2092:2103	9e37c76e-f90a-4670-a914-99517c376783::span:2117:2131	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2137:2146	9e37c76e-f90a-4670-a914-99517c376783::span:2053:2065	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2137:2146	9e37c76e-f90a-4670-a914-99517c376783::span:2117:2131	-1
9e37c76e-f90a-4670-a914-99517c376783::span:2053:2065	9e37c76e-f90a-4670-a914-99517c376783::span:2117:2131	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3487:3498	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3607:3618	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3487:3498	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3587:3590	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3487:3498	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3473:3484	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3607:3618	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3587:3590	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3607:3618	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3473:3484	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3587:3590	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:3473:3484	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2417:2420	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2448:2453	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2417:2420	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2386:2392	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2448:2453	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2386:2392	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2539:2542	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2583:2587	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2539:2542	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2526:2529	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2583:2587	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2526:2529	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2147:2150	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:2153:2165	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:1875:1894	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:1900:1913	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4177:4190	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4066:4071	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4177:4190	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4225:4235	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4177:4190	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4032:4037	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4066:4071	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4225:4235	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4066:4071	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4032:4037	-1
7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4225:4235	7bbf599e-91ac-4bd3-b3c8-a11e965b2282::span:4032:4037	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:848:865	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:968:980	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:647:656	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:520:530	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:647:656	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:636:641	-1
c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:520:530	c60c7a34-173f-4ab1-9d66-0abdc667ff9b::span:636:641	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2490:2496	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2508:2512	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2490:2496	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2529:2533	-1
7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2508:2512	7e859c86-8e2a-4e8f-9e57-f90c725487ce::span:2529:2533	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2216:2225	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2372:2377	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2216:2225	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2309:2321	-1
0fd8887d-9134-427b-8594-0b0be0e17c97::span:2372:2377	0fd8887d-9134-427b-8594-0b0be0e17c97::span:2309:2321	-1
657ff59b-77f6-447e-be68-3231650d689e::span:4299:4306	657ff59b-77f6-447e-be68-3231650d689e::span:4268:4273	-1
d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2612:2625	d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2521:2525	-1
d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2166:2171	d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2313:2317	-1
d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2118:2122	d662b796-9e7d-4cdc-b02b-51f2b6b030e9::span:2107:2112	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:494:506	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:406:414	-1
474d1e44-e2c2-4722-902c-039ab3300acb::span:5835:5849	474d1e44-e2c2-4722-902c-039ab3300acb::span:5898:5908	-1
b235c313-8b10-4a13-b536-983a47a75168::span:425:437	b235c313-8b10-4a13-b536-983a47a75168::span:481:496	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:168:176	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:4:15	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:168:176	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:181:187	-1
6f06243e-cc4f-4627-b6b9-cccccf33213e::span:4:15	6f06243e-cc4f-4627-b6b9-cccccf33213e::span:181:187	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2220:2230	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2191:2196	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2220:2230	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2331:2345	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2220:2230	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2131:2135	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2191:2196	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2331:2345	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2191:2196	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2131:2135	-1
d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2331:2345	d5d7cd17-a82b-4b9e-b94a-68d2598435e9::span:2131:2135	-1
